Tissue	braincaudatebasalganglia
N_samples	98
Chr	19
Gene	ENSG00000167614.9
SNP	rs78600675
Gene_list	ENSG00000172270.14	ENSG00000103260.4	ENSG00000068078.13	ENSG00000129244.4	ENSG00000105088.4	ENSG00000169006.6	ENSG00000182902.9	ENSG00000183773.11	ENSG00000165795.16	ENSG00000101439.4	ENSG00000109107.9	ENSG00000101400.5	ENSG00000128245.10	ENSG00000168913.6	ENSG00000110436.7	ENSG00000266964.1	ENSG00000124145.5	ENSG00000130203.5	ENSG00000133112.12	ENSG00000100427.11	ENSG00000167614.9	ENSG00000139970.12	ENSG00000101198.10	ENSG00000144040.8	ENSG00000166925.4	ENSG00000164089.4	ENSG00000111275.8	ENSG00000166033.7	ENSG00000146005.3	ENSG00000240184.2	ENSG00000189171.9	ENSG00000163346.12	ENSG00000125462.12	ENSG00000132692.14	ENSG00000018625.10	ENSG00000156976.10	ENSG00000159176.9	ENSG00000198892.6	ENSG00000135919.8	ENSG00000143819.8
Gene expression stats (Y^T * Y): 
90.3124531138	30.9401179999	25.1881911737	50.3760686951	23.1976187014	26.2259142783	35.5152112064	19.3795482298	38.3771214488	44.6144521351	55.2047244752	41.2679260101	-47.1306269572	30.7302093204	30.1547993293	51.8644751527	41.6324399174	47.335922004	-37.5461622628	46.1021920899	60.3110198887	-57.6301347485	25.3262587696	22.0872409648	57.0754816707	42.0235117178	44.7608728919	49.5269376052	24.7559295856	37.7711421255	30.3755502616	51.5490311619	28.4524545413	35.0786561387	47.7471950778	-54.3743854743	52.0678180724	41.7728224286	20.7817816525	49.5865714077
30.9401179999	90.3124531138	45.7255611474	25.688387518	54.5184424832	38.6572787868	43.6028749538	55.0550716167	31.596316563	40.1372024103	40.3704911182	62.7184728722	-50.4774507209	66.8187377713	33.5728456293	44.6316596184	15.8742002494	38.3636974656	-58.6452107662	47.0006518145	60.3068370023	-48.0168583866	35.8220865508	60.2975073537	58.220493508	21.054644858	36.4449387334	47.4080443164	45.47606879	40.9282396605	46.3000160595	22.4833692329	59.0948361123	43.5428789339	36.8461284423	-53.9454733247	41.9664589153	39.069386233	25.9884705538	15.554080841
25.1881911737	45.7255611474	90.3124531138	48.7702319506	57.028142215	58.3202000531	50.9725426187	64.3862308083	38.8386631417	33.7875029658	44.7594052755	55.8619871952	-28.5694227074	44.6399990457	66.9894623827	37.3110407127	39.0739900364	39.0841085749	-54.7024959994	70.2229868678	63.8246560008	-27.765068084	40.6112940903	65.4882289376	29.6119826002	48.9504461009	49.3309954198	45.8685823744	66.4090805165	74.3250213345	35.5104013128	44.2350889018	55.6863552338	70.5601921877	70.7028065904	-36.2160307761	31.0494509899	35.122900012	59.3017482093	33.4436715422
50.3760686951	25.688387518	48.7702319506	90.3124531138	51.494373907	44.7428986528	40.3304123385	47.5566989419	39.5017119185	48.7700470605	57.7297550246	40.2941333114	-25.3301210018	24.8461344609	56.3429801636	52.0883325178	42.1282955559	50.4435161516	-40.6747763837	64.6582527449	59.3652994976	-45.2578299712	34.292617512	42.3520764121	43.7697204909	39.6493775164	53.4182454523	50.251616772	51.3368180074	65.5539091858	23.0359743144	52.4946268332	38.7085991442	57.6176251767	74.2533830627	-45.5126914244	42.6884924013	33.3252101925	56.1076000209	58.0663037847
23.1976187014	54.5184424832	57.028142215	51.494373907	90.3124531138	50.3630391658	49.5577103236	61.1512807509	30.2968626911	42.3846433967	45.1451773105	51.7488838006	-26.5316082469	44.6128650014	59.004819354	37.9731052522	26.3984520557	37.1493086107	-50.6733565026	52.6298575651	54.2568412046	-32.5317870306	48.0569775959	65.9611995221	38.8588199974	28.012361617	32.4256217569	50.8741771758	63.4742570696	61.4552639342	34.4528135606	25.1073615733	57.5949942522	61.2160175801	58.6700285779	-39.4311927387	30.3357181818	41.473542796	49.1691767512	30.8835480499
26.2259142783	38.6572787868	58.3202000531	44.7428986528	50.3630391658	90.3124531138	44.5721389196	53.0331991225	26.8864081181	31.1879148126	52.1678557905	55.9573930815	-18.1157560012	36.4165092047	53.328097552	41.7833367951	42.6946461196	45.3590406054	-42.1550019308	62.0637504175	60.6103952108	-23.6268900972	50.987410924	53.8600359954	34.9170974566	51.7534957257	41.7848606937	47.8506365478	44.2318311893	54.4712684867	36.6741966856	47.6462655355	52.9683716413	49.7667018249	50.8447184666	-27.8852616767	26.6432554983	32.7428926317	62.2058988273	42.5829408032
35.5152112064	43.6028749538	50.9725426187	40.3304123385	49.5577103236	44.5721389196	90.3124531138	60.9602601464	43.1596733107	35.6977820323	59.9977650874	59.2041114456	-28.0474295566	64.4934418903	62.6967182329	46.7031757984	54.759528699	33.8605725262	-39.4080410385	55.6570795457	56.467466651	-33.0354055462	39.8483285868	58.8982943959	44.7059403743	56.4758268766	52.5726659324	62.3682742871	63.1118094756	57.3832548932	48.4218704909	46.0281477952	59.5866364919	46.1828813593	57.2805503522	-29.5413101666	48.5510277524	45.8380991149	50.6762232858	32.7816399917
19.3795482298	55.0550716167	64.3862308083	47.5566989419	61.1512807509	53.0331991225	60.9602601464	90.3124531138	34.327071393	30.4717226817	45.8017211554	59.0074725554	-19.6827724425	54.6049337347	55.5500832161	43.0756984064	26.8071364186	31.5976209798	-53.3314636888	61.1534543942	55.3179457662	-28.5441016674	44.2437309986	70.2202252477	41.2210905788	31.9568163093	41.028208995	47.4210823966	67.6593079822	58.5799334078	40.1638767525	26.3996173914	59.418317829	54.2168760173	56.5766997195	-33.5129181556	38.1941598464	36.7729342631	49.2089103903	25.0273302285
38.3771214488	31.596316563	38.8386631417	39.5017119185	30.2968626911	26.8864081181	43.1596733107	34.327071393	90.3124531138	57.5740689847	63.9931867241	45.1950509789	-45.1247231172	46.626612371	50.8296557607	59.4703046186	31.6676329732	55.7112695255	-12.606355621	51.8384024243	56.1895429209	-55.7175465264	24.7347867571	42.8237035735	54.2515316783	58.7256704267	68.0169310361	58.1336948972	31.6196550035	41.7141723658	46.6409055877	51.3139872215	58.0643952791	34.700004513	48.8432042483	-36.828277759	54.1765521435	47.1226999905	41.0891403752	49.2744242885
44.6144521351	40.1372024103	33.7875029658	48.7700470605	42.3846433967	31.1879148126	35.6977820323	30.4717226817	57.5740689847	90.3124531138	57.5193360806	46.232344036	-33.7879526268	33.9156317487	43.0684728135	51.3945280032	28.5480072396	76.0749261568	-11.9734249291	46.6271385987	57.6313739992	-46.4997127066	15.105802218	36.9104838691	46.9965990127	36.546324603	52.1537661065	53.3041400259	36.5556848919	42.0519237473	31.6231702065	46.4760366369	49.3033445827	38.504667461	47.0185056037	-43.596382657	37.2020852463	37.7092740719	38.5143326034	45.0128540197
