Tissue	braincaudatebasalganglia
N_samples	98
Chr	8
Gene	ENSG00000136960.8
SNP	rs11991811
Gene_list	ENSG00000171368.10	ENSG00000010278.7	ENSG00000134308.9	ENSG00000151552.7	ENSG00000167191.7	ENSG00000129538.9	ENSG00000150867.9	ENSG00000117632.16	ENSG00000204655.7	ENSG00000126860.7	ENSG00000184007.13	ENSG00000165410.10	ENSG00000105695.10	ENSG00000105290.7	ENSG00000167641.6	ENSG00000100242.11	ENSG00000068903.15	ENSG00000168314.13	ENSG00000173786.12	ENSG00000092529.18	ENSG00000250722.1	ENSG00000244274.3	ENSG00000167755.9	ENSG00000108387.10	ENSG00000102934.5	ENSG00000168297.11	ENSG00000092758.11	ENSG00000124920.9	ENSG00000176485.6	ENSG00000126803.8	ENSG00000172508.6	ENSG00000054690.9	ENSG00000150656.10	ENSG00000139737.17	ENSG00000181409.7	ENSG00000164176.8	ENSG00000104267.5	ENSG00000197430.6	ENSG00000080822.12	ENSG00000099194.5	ENSG00000070214.11	ENSG00000019144.12	ENSG00000187164.13	ENSG00000136960.8	ENSG00000149557.8	ENSG00000136717.10	ENSG00000167123.14	ENSG00000164402.9	ENSG00000091513.10	ENSG00000107331.12	ENSG00000132702.8	ENSG00000136541.10	ENSG00000164124.6	ENSG00000196104.6	ENSG00000013297.6	ENSG00000184144.5	ENSG00000117266.11	ENSG00000196187.7
Gene expression stats (Y^T * Y): 
90.3124531138	30.1815546051	44.8592992906	33.547380481	28.9043440426	38.2105431876	44.7507595653	24.9481187346	48.1101126367	53.5697253778	35.2671870051	42.3019243291	42.0746061761	19.1022791375	34.6837062589	52.2560984199	50.5179149467	34.3935291256	38.2972249261	39.8346951564	34.4814083112	38.3793839286	39.5964674488	26.9560701064	38.9150319071	44.855648164	29.8149579615	55.3424497934	48.0189015906	52.083547582	45.2375438593	44.2741116616	44.6975346572	44.8788740363	43.2958685152	41.4345381044	36.3731729818	36.1428891065	38.1297050952	42.8021227931	56.3071124347	42.4132390823	36.6911737076	55.7041650611	26.8172333575	34.8027923151	47.0432193726	54.3180593575	46.2019994319	45.8747499884	38.4257025084	45.3246073011	42.5698011905	37.2196190402	44.0872363909	57.6179705436	49.4169810388	49.0091183163
30.1815546051	90.3124531138	46.6465120706	59.8264516352	48.6449842732	69.5711304619	56.0248002166	38.9196791243	71.7319309212	53.9573882132	40.7630349532	55.8958102221	74.5143675216	42.7378913925	67.4736791168	55.5721866147	49.2780558609	55.1853870788	72.586499832	59.94968945	47.6667880262	69.5555942564	37.9940823019	61.1068977081	74.6149380133	37.739837276	64.64449411	66.9454403466	62.1172858068	50.2318981586	62.9563798799	59.4709130091	65.7281856997	62.6607919004	69.6674537448	51.9082374955	50.0094861306	59.9110698734	59.8437768119	54.0664723891	55.0960956749	63.4757837848	41.9852745081	65.4073066231	54.0653471779	53.2373226896	64.4219677826	56.1347119946	67.4072650999	61.5846416727	56.9402006695	55.763190245	65.4980258425	51.533404988	63.2614559606	44.9462196388	54.4252253992	42.432680937
44.8592992906	46.6465120706	90.3124531138	50.794099	45.8568849147	50.8297652281	50.6347547522	53.9572168562	56.0271590506	45.2896655279	57.2437779763	55.7919546188	52.2818289998	27.2174986016	46.7460847814	40.1596554549	46.4593163321	53.5976515381	50.2222715904	50.7227854895	47.0006930267	53.5147575849	49.713306945	46.3732796231	53.3308821296	37.5775061433	37.7245094803	54.9175207346	44.3224207713	39.8692206603	54.4556731488	46.3249057142	59.2783461523	43.6765985841	44.4424709306	24.7263331261	35.749464008	45.4315510695	52.3421534876	52.3592179918	52.8759572274	39.276634808	43.1646840218	61.964874525	48.9030516188	36.1766025209	43.4792983631	55.8804175188	55.4564284327	40.046377909	42.021923132	53.8854809534	46.072897675	45.6647669403	44.9669484851	55.0511516874	43.5390762832	34.4991248431
33.547380481	59.8264516352	50.794099	90.3124531138	67.1287299133	75.5831493373	64.5419756183	49.7008335591	70.092217177	50.3507853861	61.7042866678	58.5654732192	69.4463809396	45.8552675953	70.3528895965	58.3642587281	55.1071729872	64.4912296049	70.004962763	67.4333607852	59.5295651771	78.9218731352	46.7414802944	70.9930989253	65.3221886275	45.3579325698	40.8494952811	63.0588342562	62.0371828929	36.8097554165	60.8057698022	58.5803493779	77.3751131321	50.6578258048	57.5598227844	33.9930773942	56.5980212525	53.9388560182	67.7813886538	52.1092939585	52.8913078262	48.4140040173	56.5549373126	69.0401213347	74.4773057617	63.0099230927	61.3845164499	66.9471486037	71.1642745211	64.9911652417	61.9952368172	66.318731841	49.5638783926	39.8934594449	59.4433376061	50.3544186794	69.6759986645	46.6070576949
28.9043440426	48.6449842732	45.8568849147	67.1287299133	90.3124531138	63.9748666564	50.5720088486	41.3144427949	59.9095293541	42.4066843852	46.6266902644	46.9338537438	56.1445981703	25.9983153164	48.3925907254	51.8481023187	55.689589138	54.4539257001	69.6255684517	57.3687084185	72.0543284961	66.5690064566	37.5345949479	58.5066799282	51.9964754676	39.1316074808	31.3810672039	49.067009126	50.6934261944	38.8623374862	51.9962771316	51.9837450471	55.6812974819	46.0890540568	46.2911654929	33.1315222063	47.4172543496	45.1582535665	66.9781681555	54.3143400947	47.8802487761	45.858646192	40.2171238741	61.7417283721	58.528930036	45.6527555086	48.0183327629	51.8267267423	64.6464961392	49.0057371491	48.2682238845	57.2777838302	48.2807550488	32.9937788935	45.2701141941	45.1862284025	53.5489382628	42.615700076
38.2105431876	69.5711304619	50.8297652281	75.5831493373	63.9748666564	90.3124531138	70.7617253763	55.3562591149	82.2395457488	67.5891495899	52.3843627607	64.7890751631	79.614084963	51.4449398655	77.7476321431	59.825796126	61.0534858912	64.5469224333	80.8925479838	76.9858842538	61.3389839333	83.8387955021	47.9561186797	73.4896392239	80.6963155757	48.8297394442	60.2197792815	70.4432772009	72.5913113429	49.867296487	75.7828402374	72.3616202423	73.1221980349	61.6297943356	70.4908055018	51.4908275471	50.7209519566	68.1102682385	71.1523652779	58.7043695719	67.2209762196	64.5513245624	59.4505800573	77.5048420452	71.622069529	66.6448158668	71.2883494414	65.7957806696	81.050246207	72.8096526769	66.0136290236	74.42152866	68.6272735083	48.5374069476	71.3990724861	56.9313686968	69.1235129706	58.0120260752
44.7507595653	56.0248002166	50.6347547522	64.5419756183	50.5720088486	70.7617253763	90.3124531138	49.7412586822	74.9905528108	66.069259868	58.9459692563	65.6461876501	67.0492169207	51.9416865996	63.7117504092	64.8332678311	59.5921244757	64.4632912033	69.4249139165	64.7015250353	54.7806787205	73.2989797743	39.5132694625	66.1307458915	69.9498024535	41.2132509633	45.8982427008	66.9652965639	69.1993285738	45.9608756637	63.4686022913	67.1128171537	65.2741437289	66.8649149543	62.0519374106	49.3420755978	39.0804141009	63.9874035887	73.8390358541	53.5421638492	64.9547732719	62.239285324	69.0576966817	69.9331601072	52.1513814923	67.6324582358	60.1137998029	65.5617737027	70.1635151236	71.5699727609	69.3490186924	76.6250063965	65.634236472	47.8817881888	72.6509309826	56.7584281449	64.7082252471	48.2170742081
24.9481187346	38.9196791243	53.9572168562	49.7008335591	41.3144427949	55.3562591149	49.7412586822	90.3124531138	54.3836035291	47.6095287164	41.009932016	49.266399621	43.6011374901	36.4220468921	43.1353907734	31.29829254	32.5880301426	50.587210526	44.1156431462	50.8421612216	54.131254416	58.4131388502	37.7022465296	47.7338919019	48.0848132083	24.8464269395	27.1570393167	43.4999382098	43.065688775	32.9494497483	45.100760567	45.3937483429	46.8828178117	40.4123934655	39.1092928747	34.7134155494	30.7879998209	37.4166759691	59.1082066438	43.486142184	44.8207448448	29.7470165105	33.924356419	56.7937659377	51.7459431529	31.7190764512	36.4633778719	47.2759829838	57.7231740395	42.6033550929	35.5128063586	55.5826648549	42.85563964	27.9127643546	44.8156962401	44.5337258168	51.6724152107	41.9103959165
48.1101126367	71.7319309212	56.0271590506	70.092217177	59.9095293541	82.2395457488	74.9905528108	54.3836035291	90.3124531138	72.3056669812	57.5596990128	69.5893951252	82.1863315257	54.5610642937	76.3827683096	65.6598053234	67.997568409	66.7375836682	81.9650458077	78.7889787746	65.7234361164	83.3063057981	49.1720780763	71.037603873	80.3757372344	53.4428204995	64.2266121395	79.7011307842	73.8267174031	54.9196069443	81.1837673633	80.7798246423	74.8282301364	69.7803175693	77.9013546441	56.8080074894	50.7973876922	70.4152305552	75.0401539487	64.4399894803	69.0061613892	77.4044448027	63.0709252724	82.9531389275	63.6269687581	67.8783107444	77.8291856955	73.6519865686	83.7192316132	78.8096169877	70.2625956294	76.507596415	75.7149889906	56.5022296111	75.3949231457	64.6836175807	75.424003451	66.1754570859
53.5697253778	53.9573882132	45.2896655279	50.3507853861	42.4066843852	67.5891495899	66.069259868	47.6095287164	72.3056669812	90.3124531138	45.2755293214	69.9483488624	64.1888902071	54.2458228308	59.926664607	53.8846777466	64.5172872228	47.9272463105	62.7992210864	66.7568572335	54.0764342344	63.4101965439	43.9886684119	47.4803450679	68.5892269728	42.2206902758	53.9678883424	65.3930296655	64.1560437757	62.3886940392	63.7589309805	64.4494503578	60.5747814419	67.571412676	62.2567837243	62.3346886603	43.6197386338	67.075807689	58.4254746053	55.384623944	74.9093871411	59.2953186852	60.3739889899	75.7801948306	48.2612168729	56.5181911264	59.9483076334	59.9865019613	70.686920167	63.933178866	50.5136772697	73.4447446929	72.6396823181	54.3579014705	66.899961498	60.0234740335	62.0927730603	57.0047942485
35.2671870051	40.7630349532	57.2437779763	61.7042866678	46.6266902644	52.3843627607	58.9459692563	41.009932016	57.5596990128	45.2755293214	90.3124531138	60.4643788235	42.2998284209	17.8671507621	50.3726617859	35.6148797677	46.3954165982	74.3155409146	52.5948506278	47.6407682974	52.2117940107	59.355633504	27.4205012688	63.9798162211	44.5377818641	27.9773765272	33.9989159574	48.2340371689	57.7071361288	22.7103898604	44.7371854123	46.4407545984	57.0790581886	41.4109878225	35.167066084	18.2732085424	44.3964615411	54.3047188603	63.7452532514	64.1622344177	53.3636601027	40.0376765716	73.8360949769	54.6226274819	61.4454996833	40.6845351474	42.4572278885	65.4035263231	54.6646879214	39.6979962199	40.3516758253	69.253449916	39.8967322628	50.4844249479	45.586260507	34.9681250786	48.8034682635	32.0115212745
42.3019243291	55.8958102221	55.7919546188	58.5654732192	46.9338537438	64.7890751631	65.6461876501	49.266399621	69.5893951252	69.9483488624	60.4643788235	90.3124531138	61.8673494199	38.8463193267	61.3460419586	45.2401508108	64.2465662012	66.1868345478	64.1758495111	63.5875873635	51.599446753	67.3438685292	35.8038123854	66.3917332981	65.3253493846	40.1160111052	58.0103418945	58.3711619581	65.8478571712	43.3009131266	61.8285970905	55.5865955996	59.0957353903	62.2716601807	57.0714544296	48.9067012186	46.1902893559	70.7217421159	65.4570026829	64.3805863335	67.2149198538	58.9607702127	65.9639352009	67.218704226	60.6535155408	47.189565969	57.788004967	64.3454033337	64.913662134	55.4080222778	45.9401309475	74.1939160468	69.6998894169	51.5989479898	59.3954270121	55.0333524233	58.0315972579	49.8854369408
42.0746061761	74.5143675216	52.2818289998	69.4463809396	56.1445981703	79.614084963	67.0492169207	43.6011374901	82.1863315257	64.1888902071	42.2998284209	61.8673494199	90.3124531138	60.0418245351	80.8676957953	66.1151390409	67.0043065902	56.8021359992	80.887034985	73.366274767	55.5723677479	79.7166830644	60.021560542	66.8521263088	82.9213470173	53.1263921252	65.3405804162	76.2873626728	71.8760315777	58.8068107512	78.683445264	70.9857345792	74.2496661118	68.7917939412	80.7046563456	57.0033091291	45.481959811	62.5133711736	63.5113632188	55.7511767769	59.9178164407	71.2651686945	50.3620991304	77.4706594447	63.0514071794	71.9620280237	74.4377203982	66.933786747	79.5347523098	76.7560141285	72.094102635	66.049513718	71.7715271858	54.7513387451	71.2696522066	67.4233344075	67.9507000815	55.8196400478
19.1022791375	42.7378913925	27.2174986016	45.8552675953	25.9983153164	51.4449398655	51.9416865996	36.4220468921	54.5610642937	54.2458228308	17.8671507621	38.8463193267	60.0418245351	90.3124531138	55.0826374773	46.4216349059	41.1696704132	21.8594279582	47.9978098421	61.4149057476	29.7338824005	52.1326182863	52.8716144662	31.9551815074	54.8079113928	39.9775829807	40.212539601	55.2703676627	40.9671213148	44.1037758039	55.499997986	56.6922931378	55.4276542074	51.8784620863	62.6637611791	51.1415073008	30.590797867	38.6865227295	31.2311969764	23.6377968627	45.7107022262	46.105006526	30.9283319099	54.8967569429	34.5255283556	58.4569182018	55.7656837793	42.6710649199	51.8325471818	62.5871604772	47.3973230572	46.2803365075	49.859562851	32.5344868669	57.4391456646	54.8378758993	53.2342133198	42.2265022397
34.6837062589	67.4736791168	46.7460847814	70.3528895965	48.3925907254	77.7476321431	63.7117504092	43.1353907734	76.3827683096	59.926664607	50.3726617859	61.3460419586	80.8676957953	55.0826374773	90.3124531138	58.4289615409	63.6935207472	58.4956913233	73.8709632327	68.719093477	47.0018531394	77.3970892197	54.3323558258	69.6160255337	79.2613587671	42.4984194235	67.8255599362	67.6864568817	71.4353059757	47.8871501288	74.0660872458	61.9602380583	70.7258121822	58.8271184624	71.9952239741	45.6575535394	44.5876647497	63.9656422233	57.6186663978	52.7493182596	55.2790020898	63.750716521	55.7901120828	68.1671559147	66.1368985644	69.2291828445	68.1632663727	66.5460648372	71.1029931176	69.6082428646	69.7444032209	65.8775570487	60.3418049862	52.8862279739	66.3846424457	54.2676682932	63.176758657	47.1119471182
52.2560984199	55.5721866147	40.1596554549	58.3642587281	51.8481023187	59.825796126	64.8332678311	31.29829254	65.6598053234	53.8846777466	35.6148797677	45.2401508108	66.1151390409	46.4216349059	58.4289615409	90.3124531138	61.149216265	38.6142560845	60.1066777644	57.8221163779	56.8892059673	64.0219321137	47.0908421452	44.8635051692	56.2334861218	54.2069623649	39.1302058547	66.4005087055	47.2489828712	48.9740588008	59.5583233415	61.2700958267	62.2733347847	52.7313092291	62.8892506748	43.9790320308	52.7036278021	35.4566249108	57.2119083469	33.6664077037	56.8858252233	58.0757616019	38.7198644326	65.5346957654	38.9348689029	60.5333468876	62.5123852287	66.8626660333	63.6254254108	72.9645649059	72.3252363329	49.9532403141	51.1975813181	43.3513399567	56.9223474272	62.4855239355	68.8620984325	52.9509950311
50.5179149467	49.2780558609	46.4593163321	55.1071729872	55.689589138	61.0534858912	59.5921244757	32.5880301426	67.997568409	64.5172872228	46.3954165982	64.2465662012	67.0043065902	41.1696704132	63.6935207472	61.149216265	90.3124531138	52.2854067931	67.5871970277	59.7920936884	53.9018577509	67.0897947852	53.7787494789	54.9563102122	63.3908135203	46.818569271	55.0425093713	58.092919318	59.9861207078	47.1682275422	64.4176716707	55.911609578	57.9388980726	62.5858276022	58.6247973673	46.0887418984	47.6179943959	56.5998311686	59.1019121996	55.475007433	60.7044452627	63.1207943925	52.7401139736	68.3396867102	52.8358276639	57.5767087143	60.0874737039	67.4876093573	65.3257080998	60.2975532265	57.3239341483	64.321704126	60.1542214015	52.5705886562	58.6506595704	64.3608006164	60.7740225736	49.7844070292
