Tissue	braincaudatebasalganglia
N_samples	98
Chr	2
Gene	ENSG00000143933.12
SNP	rs10210258
Gene_list	ENSG00000142089.11	ENSG00000172270.14	ENSG00000110651.7	ENSG00000137285.9	ENSG00000072778.15	ENSG00000132639.8	ENSG00000050165.13	ENSG00000134531.5	ENSG00000026025.9	ENSG00000130770.13	ENSG00000121905.5	ENSG00000266964.1	ENSG00000172995.12	ENSG00000131771.9	ENSG00000100097.7	ENSG00000183036.6	ENSG00000154277.8	ENSG00000196262.9	ENSG00000160014.12	ENSG00000143933.12	ENSG00000100427.11	ENSG00000128989.6	ENSG00000115310.13	ENSG00000135404.7	ENSG00000181195.6	ENSG00000168309.12	ENSG00000139970.12	ENSG00000163630.6	ENSG00000014641.13	ENSG00000132613.10	ENSG00000156642.12	ENSG00000198668.6	ENSG00000006128.7	ENSG00000164924.13	ENSG00000138814.12	ENSG00000155366.12	ENSG00000154096.9	ENSG00000113140.6	ENSG00000248485.1	ENSG00000143153.8	ENSG00000170091.6	ENSG00000128656.9	ENSG00000156976.10	ENSG00000133048.8	ENSG00000143819.8
Gene expression stats (Y^T * Y): 
90.3124531138	54.2216324788	67.0698599793	57.7940909551	47.4634867535	-61.0006225656	-42.8651163241	60.9596009102	56.2959017477	-37.2182246331	-44.9329887134	45.7440312983	-60.2709701684	-41.9587011713	59.1040966357	-44.5466004101	-55.8322039424	-39.5870948531	-54.3208638951	-56.82514035	24.7006820662	-63.0327418605	-48.6940034673	72.6967570335	-58.0534279866	56.0880476023	-44.8398033486	-43.8711424481	-52.5722764246	16.6219524582	-41.7830011743	-61.9170142535	-54.6215181543	-59.0766811132	-42.7502942937	58.6947670442	-57.600970929	41.4493690081	-48.4641399018	-63.8466735413	-55.5649603226	-41.5624854853	-45.8869888014	75.9684312126	43.2513061975
54.2216324788	90.3124531138	58.3165731292	43.2852404268	49.0301498535	-50.5906107466	-39.6897208308	34.4746557199	35.889608679	-28.8892495348	-30.3291114584	51.8644751527	-54.1626263307	-27.9251558069	48.7699528775	-40.5148496156	-51.6390371365	-41.5142590491	-46.2116917727	-58.0420132615	46.1021920899	-54.5462802142	-43.7230710889	41.8702308225	-46.8655793004	42.3476243376	-57.6301347485	-49.2515272776	-45.6364158138	19.1084684463	-39.8836619504	-63.8108971075	-40.2629785896	-57.566425394	-31.9214750109	40.9192721791	-42.4882961103	28.364366222	-47.453738949	-54.5896592771	-45.9018536112	-46.3073493626	-54.3743854743	42.1747471085	49.5865714077
67.0698599793	58.3165731292	90.3124531138	64.2174911232	53.697652173	-65.8849612181	-40.0293846632	59.242148829	58.3168134678	-43.3976725309	-38.1029058067	62.2908181037	-58.9440345159	-35.2010410295	59.378159398	-46.8167662151	-52.4660009396	-57.4818149236	-47.3415357059	-66.1498711723	53.8960731693	-60.7120752235	-58.8275546691	59.5748047046	-49.1637155075	61.9824739937	-50.7935696566	-46.5380426258	-61.6223970621	40.2782637859	-48.1294944271	-59.9568526382	-55.9878947116	-59.7637291505	-38.902943152	63.5834161347	-46.1621016277	58.182840873	-51.1754388327	-73.3162732393	-43.9507606153	-46.1696938088	-54.4648595417	65.8201580463	66.4846838141
57.7940909551	43.2852404268	64.2174911232	90.3124531138	37.6714149338	-56.3432055277	-35.9765797315	61.3014365968	64.4453377885	-23.2280857815	-36.9687037518	64.3263041278	-44.299127614	-38.0274884307	57.8973388957	-43.1496611139	-45.1826546902	-43.0018122731	-37.1188801987	-56.2206920451	55.1282686778	-47.7680609826	-48.7249876812	55.9495009737	-35.5328444247	52.6939277215	-48.4023848667	-34.2114742759	-50.2140027187	36.4296880292	-49.5050024044	-43.6475278072	-39.5895543346	-44.787514232	-34.8652761811	69.102863551	-39.5989820024	48.3910200725	-40.9094272894	-67.0990463097	-38.0254378762	-36.5874467644	-47.3492132037	61.723736992	64.1612507543
47.4634867535	49.0301498535	53.697652173	37.6714149338	90.3124531138	-52.3747212462	-42.1214210407	42.2210810556	40.6629092265	-44.8736371351	-41.8477318326	38.7153447242	-46.9861931329	-34.6334667604	34.0847693334	-39.0726015318	-46.9252807104	-58.9282547454	-43.9080532182	-63.0018537742	39.8195670063	-50.8335734024	-44.9102521422	43.0686124036	-39.3297684336	39.7788599748	-36.4921344328	-39.4079813498	-49.6354638937	33.9347767298	-44.3954945716	-54.6316210343	-35.3047394708	-52.8262772229	-40.0327700687	35.6647673371	-38.8382667418	36.7139896694	-41.7627549086	-46.5848615888	-42.1491941016	-48.3132383085	-50.9658662022	45.1226039465	46.2575839355
-61.0006225656	-50.5906107466	-65.8849612181	-56.3432055277	-52.3747212462	90.3124531138	72.777778635	-53.3027019264	-60.0605219288	46.253076881	69.7812544696	-66.1992130844	77.2416656876	62.945547244	-65.8205693272	68.2616836812	78.8620796986	61.9499748447	78.436954607	76.1195441827	-48.3838560853	79.9622635725	68.2582320346	-65.0674162211	69.8220515517	-65.4095256418	72.3842111941	62.2492150587	80.5236860929	-45.7787248578	70.340821168	75.9477667543	68.50843757	77.773479061	57.4287323924	-48.5126047509	71.3499656159	-54.1475546577	74.4226407975	67.0613012166	71.134886061	76.1970529967	69.5331806099	-56.5330485649	-54.9145884877
-42.8651163241	-39.6897208308	-40.0293846632	-35.9765797315	-42.1214210407	72.777778635	90.3124531138	-43.5158921007	-43.9879574584	39.4007981401	73.3189469943	-50.0520098077	76.2078441095	68.9995307054	-57.8121137525	71.5795390236	80.7182158571	53.4841813207	76.5906093508	65.1096164474	-37.1843633353	73.9620326477	56.0363045018	-56.1260973578	66.7319033611	-56.1047971337	68.0368429014	68.7053093195	71.2635478602	-41.3471832886	64.5805994998	67.2385486158	57.0839885213	69.1075543357	63.1067541801	-29.1838125535	68.8173552178	-42.648065687	74.5026493606	36.3407125813	81.6381582821	78.0517592246	64.7794274465	-40.2876861703	-32.1649722101
60.9596009102	34.4746557199	59.242148829	61.3014365968	42.2210810556	-53.3027019264	-43.5158921007	90.3124531138	60.3429134027	-33.9439658838	-45.5250643722	42.7084220571	-44.829363416	-52.3885572796	50.1920481512	-50.9638236228	-49.3538189708	-54.4751500955	-46.6827687414	-54.4125214493	37.7909922348	-46.5309879754	-43.8603658067	69.3860763743	-32.3614697315	48.9581454523	-39.7678134673	-30.804441043	-51.1316476608	34.7745879769	-35.0005758729	-47.9220561546	-35.1777239205	-39.5443962653	-31.7265119592	66.3096240279	-42.4714316985	54.5286266342	-38.5594907721	-53.1832823184	-44.8285429669	-42.1891237514	-44.5326993028	69.7655351304	42.7042877899
56.2959017477	35.889608679	58.3168134678	64.4453377885	40.6629092265	-60.0605219288	-43.9879574584	60.3429134027	90.3124531138	-39.2224165882	-48.4791937721	53.3505980317	-47.2047756484	-42.9673457346	50.1730791072	-47.5999284651	-55.2016364534	-55.5004480909	-52.2564964267	-56.8388358489	47.5472554458	-50.5110897271	-45.9241652514	61.4476746481	-46.0666803984	58.245529258	-46.5317897206	-32.4331543971	-54.8375636647	31.3788815702	-41.0925456103	-43.6478947348	-52.5242677965	-43.9031850978	-31.890193768	62.3711184448	-56.1558050369	48.2732820859	-43.6049384894	-63.3676904232	-48.5777398497	-43.0255552941	-41.1428363737	59.8076739885	55.7947961379
-37.2182246331	-28.8892495348	-43.3976725309	-23.2280857815	-44.8736371351	46.253076881	39.4007981401	-33.9439658838	-39.2224165882	90.3124531138	39.8075344654	-25.1375859097	40.1724532801	45.0289847347	-17.8101747375	43.6549383796	49.3627356862	68.8130061544	40.1143462734	54.9141913138	-30.5590926949	41.810792687	33.5344345922	-38.5784615242	36.1835942599	-43.0232075523	37.6043403597	40.9846959127	61.4069391615	-45.0791050469	26.2214877182	35.6775526625	44.2044959963	40.3058874783	28.5918356615	-28.1132637563	35.0700226321	-42.503204127	37.9808004278	28.2479611742	44.2440773754	44.2500153758	34.8032476367	-32.2776258791	-38.660416885
