Tissue	braincaudatebasalganglia
N_samples	98
Chr	19
Gene	ENSG00000170889.9
SNP	rs8111620
Gene_list	ENSG00000177600.4	ENSG00000115268.5	ENSG00000140988.11	ENSG00000103363.10	ENSG00000171863.8	ENSG00000130255.8	ENSG00000166441.8	ENSG00000144713.8	ENSG00000110700.2	ENSG00000105640.8	ENSG00000221983.3	ENSG00000134419.11	ENSG00000137154.8	ENSG00000142676.8	ENSG00000198242.9	ENSG00000231500.2	ENSG00000124614.9	ENSG00000198755.6	ENSG00000172995.12	ENSG00000125691.8	ENSG00000108298.5	ENSG00000100097.7	ENSG00000168028.9	ENSG00000100316.11	ENSG00000105193.4	ENSG00000145592.9	ENSG00000131469.8	ENSG00000105372.2	ENSG00000140264.15	ENSG00000142937.7	ENSG00000265681.2	ENSG00000160307.5	ENSG00000178980.10	ENSG00000063177.8	ENSG00000142541.12	ENSG00000142534.2	ENSG00000213741.4	ENSG00000162244.6	ENSG00000128989.6	ENSG00000123349.9	ENSG00000170889.9	ENSG00000143947.8	ENSG00000108107.8	ENSG00000229117.4	ENSG00000092841.14	ENSG00000008988.5	ENSG00000083845.4	ENSG00000171858.13	ENSG00000149806.6	ENSG00000084207.11	ENSG00000137818.7	ENSG00000172809.8	ENSG00000156642.12	ENSG00000149273.10	ENSG00000186468.8	ENSG00000167526.9	ENSG00000156482.6	ENSG00000114391.8	ENSG00000138814.12	ENSG00000109475.12	ENSG00000163399.11	ENSG00000089157.11	ENSG00000136942.10	ENSG00000197958.8	ENSG00000152082.9	ENSG00000112306.7	ENSG00000148303.12	ENSG00000104529.13	ENSG00000161016.11	ENSG00000164587.7	ENSG00000204628.7	ENSG00000182899.10
Gene expression stats (Y^T * Y): 
90.3124531138	69.2145527655	66.4542625355	51.6040887927	57.1032882759	71.0033440142	55.1496074335	55.9905931183	40.6623125959	64.8481868833	69.2162830541	43.3098454627	55.4173473923	62.9680267736	65.9947945924	56.4741117011	65.5622290389	43.3837454646	-47.5837885163	54.3829665643	67.6462247424	55.1261538158	55.7621076601	52.2137539014	70.6515976768	65.7223764157	57.9445366377	73.8393425415	60.6128161781	61.079098184	50.3503126614	44.2630782675	49.4752400588	60.9621880326	74.3588586995	62.3023211086	49.7613965028	57.3382644555	-47.1077032751	49.3268310061	71.2711990978	48.9202026515	64.7723992382	55.8109462988	56.0126797687	44.5841022155	58.5308172646	67.7598746969	76.095963998	53.8011047716	72.1129981474	69.5740060309	-47.3363197182	66.088997909	47.4807241067	63.267907559	49.7478145636	47.4551667149	-42.4409963462	48.1281116065	-39.1520305966	42.6639599236	59.713196427	49.3825601881	57.3022772713	54.5288726953	56.0024843732	65.8553390819	68.9303711009	64.5709207312	44.2109129316	46.2328755919
69.2145527655	90.3124531138	69.5973184951	59.1271871898	67.465740874	84.2028340905	72.6676614083	67.153414422	50.7113786653	80.9880974837	72.7622356226	59.1544743865	64.9725021491	69.4672264471	70.3776162527	64.2767525759	77.9046251226	56.9404024603	-55.8755807098	57.1929395938	76.289020687	63.0562121719	63.6623211177	57.9750667579	78.4263322339	66.1736345053	71.6075512516	79.8046202606	69.1958823616	72.8518192337	62.2787281836	58.7618961686	65.867711373	82.7435947166	75.6429663273	70.1473033079	61.1278800327	76.7502821896	-52.6983687165	62.8512721789	77.5592712228	54.8046106979	80.3358117406	63.3504197243	56.3929614953	53.9338062328	77.7599970314	73.0764133772	77.1582633692	61.5256578644	78.9776450736	76.8838440445	-60.2440981677	72.6528799452	56.3977430781	82.3120084437	58.6947914073	62.2505188456	-53.7128600954	60.2417637273	-57.4403876694	56.041693642	83.0835677378	63.9185778799	69.3741225393	65.1232454675	61.8360618995	59.5209826429	75.122100124	69.2317819787	49.3773841855	57.1835251763
66.4542625355	69.5973184951	90.3124531138	44.4358163645	56.2261786208	70.8416910057	57.4007020542	56.4428281448	35.1771434142	72.8782635391	62.3439502406	49.3427815059	56.4581296661	61.7908650619	56.7750132483	60.3338802627	66.5067990369	51.0369512652	-47.0653853135	57.599107305	66.4112048683	61.5844287394	55.8459878633	53.9531445157	76.4245632581	59.0072106402	57.7274537994	75.8126827914	53.9402907125	63.4289127214	61.5183173872	45.6097233473	40.4571319434	68.629058165	78.8633144639	60.8860552329	45.361956064	67.1955730294	-48.8606367235	46.7757070742	63.5580941445	38.7461507181	70.69820445	61.4878426653	62.5884622031	44.8291835388	67.8468583825	52.8824074654	68.2896702392	60.4049178929	69.6691188003	59.4751539561	-49.5045084895	66.8884723806	39.5951285422	66.9406545372	47.8589884293	48.7705042587	-42.0840827523	43.0894282467	-45.866667579	66.1710928004	64.546461594	56.3509081249	49.4139659855	52.2692451244	66.3803965765	57.5492649227	75.0127988487	63.2099652215	57.4837596131	44.0881173466
51.6040887927	59.1271871898	44.4358163645	90.3124531138	45.8055615685	60.0288127854	51.5639460657	48.6841999645	24.8139014622	52.2075473525	54.4982906663	26.8780009032	30.891758708	40.5454049348	44.0647279635	44.0000752834	52.2130552471	41.0418804174	-16.7669167721	35.3215397601	51.0437956062	31.7081519669	50.730643009	44.1052316416	47.826711596	43.4073119804	50.4152746114	53.2549858281	41.0849655166	47.9275461657	36.0267983403	31.5470366189	53.9714704773	50.5206615295	52.3950328553	44.7809997147	35.544173669	44.0082155161	-13.5286819557	55.6740087412	55.2054852422	36.6655320008	47.0264949589	34.6040085471	26.7222580937	29.7326346446	55.6770675642	55.7271875545	64.6543630233	30.5637686131	54.3241461646	54.0575512579	-29.7011317331	45.9528496084	26.3453682007	55.183015268	30.3226977305	44.5782763078	-29.6265513026	45.5225901294	-26.6368663232	21.5149490476	55.5128892176	42.2653943481	65.2907765826	36.2219878863	45.3423695504	30.3079550337	47.3618753222	49.4913125933	16.712395844	41.4560741357
57.1032882759	67.465740874	56.2261786208	45.8055615685	90.3124531138	67.7383664686	73.5113885457	77.8265031002	67.6512250613	64.4570384174	70.6947230134	75.6300045414	77.3672611287	77.5230680143	74.927933358	71.4818685573	70.2950924935	66.9783693998	-43.0351255603	76.5452944971	79.6602030184	46.9369217918	54.4516208274	64.4354762174	69.3549197297	71.3923109745	76.8737743771	68.1831481195	51.2759656308	79.9914496715	71.2367664837	45.6342299074	44.2506895534	66.4876332515	69.0187923887	73.6582906251	67.7454064005	72.469669643	-40.7210467001	74.5158906011	66.895838478	71.3700478525	66.1133351939	67.4967884519	51.8165395169	71.665438707	67.8158749784	66.229689937	57.4883158029	45.1917204794	58.6272018747	73.725123581	-45.1050650256	70.2600961702	68.8809382619	63.7527817872	72.9422468154	75.589374184	-40.2976771394	74.0611105864	-51.6317065405	57.781648185	74.5514174212	70.7068300469	42.2403147938	69.8942851267	69.6451020088	47.7634297123	68.6982362916	63.5363920299	54.1562837464	77.4974861628
71.0033440142	84.2028340905	70.8416910057	60.0288127854	67.7383664686	90.3124531138	73.0491969511	68.6457471571	50.2651004794	78.715126136	73.4419844718	60.1515574885	66.2030493327	71.0274179139	71.5061825537	68.9306766843	80.249801713	61.1356115559	-56.9874651975	62.6150979528	75.860443048	67.4910523867	66.9514366537	61.7053629665	76.3988428103	69.1142912416	74.0392538742	80.2559928162	67.093004545	73.4177007763	64.9360575272	58.8222396831	65.4763092323	81.2836523734	77.2301135823	70.9091843481	63.2357227301	74.1551634351	-54.2090434584	64.6609065096	78.3232476248	57.0851273466	79.483652574	69.7320491346	61.4761898337	55.2874630111	76.9159414147	73.3467121894	78.723518115	60.6495797192	79.1116553139	78.5829769061	-61.4906051655	71.9825927202	56.7046997146	78.0244178005	60.2172440967	62.8689667662	-54.0338660886	61.2136990398	-54.3470598171	60.6421187582	82.0980973652	65.7948034034	69.6808761198	68.3166926582	65.4550115597	59.1097083804	79.625955839	71.696081956	50.628683446	59.5566964265
55.1496074335	72.6676614083	57.4007020542	51.5639460657	73.5113885457	73.0491969511	90.3124531138	75.397510316	64.1628642315	72.5866566727	68.9489540022	71.6721733149	74.8543555521	77.4437694416	70.3958348699	71.9578711083	78.6329411832	68.9119466493	-41.0126555013	71.0426839153	78.1403867145	50.0630259466	60.7648413642	69.4099593654	67.0105441807	66.1517854547	79.2805227261	66.6362062252	46.4404071207	81.0397468328	73.8831708264	53.1060885659	49.5886988745	74.647924804	68.9842902191	73.407322505	69.7109065646	74.322163056	-42.3366662724	80.0050420897	69.1016190005	69.4279396405	70.8471023576	68.5867717789	51.0860703772	68.3351299	72.0665276879	65.2668367347	62.6913135445	46.3194593999	64.0410068845	70.9600476752	-55.9984617945	67.9792222267	62.6751688459	70.1143403652	72.8722445892	75.4691961758	-48.8465165439	76.9526723637	-55.4861641848	62.7404653902	79.6789902915	73.6288315606	52.5679407101	72.9783626751	68.3052632974	49.4240848911	68.8235397442	66.9445645312	51.6560294438	73.5745549325
55.9905931183	67.153414422	56.4428281448	48.6841999645	77.8265031002	68.6457471571	75.397510316	90.3124531138	71.1358249136	68.3494531229	79.5601756377	75.9577013569	76.1410653256	79.8876561653	78.4244087106	72.0323147569	76.0790792721	78.8209617832	-39.4782087788	76.3142160062	81.7720581001	40.5502822322	64.0002055782	72.9308201711	68.4150466963	75.4957245719	78.7216881398	66.6526180137	45.6043849243	79.4763569094	75.7236566995	48.1424639707	47.6882239983	70.6279267601	71.9759785852	81.4424262917	74.0040106846	74.4898105264	-40.2607016227	78.7778755588	67.0142964621	78.0732502415	69.5853166916	72.1670020987	49.4905334216	74.4160030533	75.0463667245	71.4893861754	62.7741671111	36.7409557501	53.4826398513	75.6112397313	-53.0974179289	71.570471421	72.0899054626	63.4335324062	77.9852961739	79.7272373054	-44.3697386051	75.047240014	-47.6378373409	59.05787255	73.474002783	69.8352007132	42.0407422656	75.5123669398	73.6532617848	46.5725621724	72.1384593996	70.0182188849	59.7286236264	77.9614694374
40.6623125959	50.7113786653	35.1771434142	24.8139014622	67.6512250613	50.2651004794	64.1628642315	71.1358249136	90.3124531138	54.7115130252	63.2836385922	81.1459159734	67.6207045752	74.3406874816	68.2997492083	59.9518896901	65.9417676345	68.5726843202	-27.8221705397	68.9194685758	66.1420808998	28.3567499672	48.0076792209	51.69220585	56.0595923288	62.3524521053	74.7952404521	50.4608679668	32.0073663651	70.0377794635	63.8605245929	37.0963907273	30.8302388026	53.0510874374	46.2936513658	68.4482403703	78.7070940911	61.3377780648	-25.2663904243	64.108935781	55.9628674581	78.0128778894	51.2562284927	61.3756499311	40.8027567334	73.5982727592	60.8907333612	59.8622102705	41.5424327855	29.3409512932	38.6048126072	62.806817579	-31.0248427144	57.8409777727	73.493352698	47.0659447548	82.4239067898	69.6374811112	-30.8492650398	67.6589801868	-43.5234239446	52.2848094065	61.0085050951	60.5119432188	25.9660325611	73.4974522526	53.9475707085	35.6507440924	49.9109510945	53.7357074174	52.2291871114	71.7296479635
64.8481868833	80.9880974837	72.8782635391	52.2075473525	64.4570384174	78.715126136	72.5866566727	68.3494531229	54.7115130252	90.3124531138	74.1137590034	61.4644010558	64.0636008788	70.7857588168	69.5367353288	68.1012508896	78.5095707399	64.9399254415	-44.225795948	64.9519264423	75.994985556	57.4169280842	63.5341324199	65.3344935285	81.0474435378	65.6155830584	72.2156629722	77.3432995946	55.7846160861	74.8959470065	66.7755436217	47.0565589607	52.6036104387	77.5803896388	77.2364412964	74.4451243398	64.3393398928	73.8242519106	-42.487594975	60.3050410854	71.014305759	56.495966221	78.2076771908	68.2080261859	56.6355571595	56.182368559	80.8960825843	70.5987342629	73.2456695994	58.5008102329	73.6505322414	72.5984525776	-53.7831686057	75.8617957332	55.0936053489	78.0625201312	62.8294061729	61.8234550444	-51.0101879226	56.6163782411	-44.8772154676	63.0251919655	77.7612491698	64.3083931406	63.0138187694	67.0201390794	71.7315108021	56.3911717704	75.1610691221	68.1469508689	60.0719588788	58.5007511657
