Tissue	braincaudatebasalganglia
N_samples	98
Chr	5
Gene	ENSG00000164587.7
SNP	rs4841
Gene_list	ENSG00000177600.4	ENSG00000115268.5	ENSG00000140988.11	ENSG00000171863.8	ENSG00000130255.8	ENSG00000166441.8	ENSG00000144713.8	ENSG00000105640.8	ENSG00000221983.3	ENSG00000134419.11	ENSG00000137154.8	ENSG00000196683.6	ENSG00000142676.8	ENSG00000198242.9	ENSG00000231500.2	ENSG00000124614.9	ENSG00000198755.6	ENSG00000125691.8	ENSG00000108298.5	ENSG00000100097.7	ENSG00000168028.9	ENSG00000100316.11	ENSG00000105193.4	ENSG00000188846.9	ENSG00000145592.9	ENSG00000131469.8	ENSG00000105372.2	ENSG00000140264.15	ENSG00000142937.7	ENSG00000265681.2	ENSG00000160307.5	ENSG00000063177.8	ENSG00000142541.12	ENSG00000142534.2	ENSG00000213741.4	ENSG00000162244.6	ENSG00000123349.9	ENSG00000170889.9	ENSG00000123360.7	ENSG00000143947.8	ENSG00000108107.8	ENSG00000229117.4	ENSG00000008988.5	ENSG00000083845.4	ENSG00000171858.13	ENSG00000149806.6	ENSG00000137818.7	ENSG00000172809.8	ENSG00000156642.12	ENSG00000149273.10	ENSG00000138326.14	ENSG00000186468.8	ENSG00000167526.9	ENSG00000122406.8	ENSG00000156482.6	ENSG00000114391.8	ENSG00000109475.12	ENSG00000118181.6	ENSG00000089157.11	ENSG00000136942.10	ENSG00000197958.8	ENSG00000112306.7	ENSG00000148303.12	ENSG00000161016.11	ENSG00000164587.7	ENSG00000145425.5	ENSG00000204628.7	ENSG00000182899.10	ENSG00000066248.10	ENSG00000172428.6
Gene expression stats (Y^T * Y): 
90.3124531138	69.2145527655	66.4542625355	57.1032882759	71.0033440142	55.1496074335	55.9905931183	64.8481868833	69.2162830541	43.3098454627	55.4173473923	61.1549022362	62.9680267736	65.9947945924	56.4741117011	65.5622290389	43.3837454646	54.3829665643	67.6462247424	55.1261538158	55.7621076601	52.2137539014	70.6515976768	48.1020149665	65.7223764157	57.9445366377	73.8393425415	60.6128161781	61.079098184	50.3503126614	44.2630782675	60.9621880326	74.3588586995	62.3023211086	49.7613965028	57.3382644555	49.3268310061	71.2711990978	-40.0867988867	48.9202026515	64.7723992382	55.8109462988	44.5841022155	58.5308172646	67.7598746969	76.095963998	72.1129981474	69.5740060309	-47.3363197182	66.088997909	39.7125364633	47.4807241067	63.267907559	42.3502089655	49.7478145636	47.4551667149	48.1281116065	43.104973345	42.6639599236	59.713196427	49.3825601881	54.5288726953	56.0024843732	68.9303711009	64.5709207312	34.9663943297	44.2109129316	46.2328755919	-33.6100389517	45.8692283817
69.2145527655	90.3124531138	69.5973184951	67.465740874	84.2028340905	72.6676614083	67.153414422	80.9880974837	72.7622356226	59.1544743865	64.9725021491	52.6171828225	69.4672264471	70.3776162527	64.2767525759	77.9046251226	56.9404024603	57.1929395938	76.289020687	63.0562121719	63.6623211177	57.9750667579	78.4263322339	51.4919682151	66.1736345053	71.6075512516	79.8046202606	69.1958823616	72.8518192337	62.2787281836	58.7618961686	82.7435947166	75.6429663273	70.1473033079	61.1278800327	76.7502821896	62.8512721789	77.5592712228	-51.2892837816	54.8046106979	80.3358117406	63.3504197243	53.9338062328	77.7599970314	73.0764133772	77.1582633692	78.9776450736	76.8838440445	-60.2440981677	72.6528799452	53.9276482653	56.3977430781	82.3120084437	44.1137414173	58.6947914073	62.2505188456	60.2417637273	60.568498701	56.041693642	83.0835677378	63.9185778799	65.1232454675	61.8360618995	75.122100124	69.2317819787	46.5020671613	49.3773841855	57.1835251763	-51.4568184739	61.724390384
66.4542625355	69.5973184951	90.3124531138	56.2261786208	70.8416910057	57.4007020542	56.4428281448	72.8782635391	62.3439502406	49.3427815059	56.4581296661	48.1148398612	61.7908650619	56.7750132483	60.3338802627	66.5067990369	51.0369512652	57.599107305	66.4112048683	61.5844287394	55.8459878633	53.9531445157	76.4245632581	52.3220748395	59.0072106402	57.7274537994	75.8126827914	53.9402907125	63.4289127214	61.5183173872	45.6097233473	68.629058165	78.8633144639	60.8860552329	45.361956064	67.1955730294	46.7757070742	63.5580941445	-39.5430333141	38.7461507181	70.69820445	61.4878426653	44.8291835388	67.8468583825	52.8824074654	68.2896702392	69.6691188003	59.4751539561	-49.5045084895	66.8884723806	46.260962363	39.5951285422	66.9406545372	44.215103532	47.8589884293	48.7705042587	43.0894282467	44.713025872	66.1710928004	64.546461594	56.3509081249	52.2692451244	66.3803965765	75.0127988487	63.2099652215	36.8821800236	57.4837596131	44.0881173466	-37.5085528635	51.6730068678
57.1032882759	67.465740874	56.2261786208	90.3124531138	67.7383664686	73.5113885457	77.8265031002	64.4570384174	70.6947230134	75.6300045414	77.3672611287	54.268593691	77.5230680143	74.927933358	71.4818685573	70.2950924935	66.9783693998	76.5452944971	79.6602030184	46.9369217918	54.4516208274	64.4354762174	69.3549197297	70.149791979	71.3923109745	76.8737743771	68.1831481195	51.2759656308	79.9914496715	71.2367664837	45.6342299074	66.4876332515	69.0187923887	73.6582906251	67.7454064005	72.469669643	74.5158906011	66.895838478	-56.2294931538	71.3700478525	66.1133351939	67.4967884519	71.665438707	67.8158749784	66.229689937	57.4883158029	58.6272018747	73.725123581	-45.1050650256	70.2600961702	75.4782810465	68.8809382619	63.7527817872	71.7376711825	72.9422468154	75.589374184	74.0611105864	73.4960263354	57.781648185	74.5514174212	70.7068300469	69.8942851267	69.6451020088	68.6982362916	63.5363920299	68.9095470655	54.1562837464	77.4974861628	-58.1951360097	48.8733047815
71.0033440142	84.2028340905	70.8416910057	67.7383664686	90.3124531138	73.0491969511	68.6457471571	78.715126136	73.4419844718	60.1515574885	66.2030493327	58.0017881487	71.0274179139	71.5061825537	68.9306766843	80.249801713	61.1356115559	62.6150979528	75.860443048	67.4910523867	66.9514366537	61.7053629665	76.3988428103	55.2503987332	69.1142912416	74.0392538742	80.2559928162	67.093004545	73.4177007763	64.9360575272	58.8222396831	81.2836523734	77.2301135823	70.9091843481	63.2357227301	74.1551634351	64.6609065096	78.3232476248	-51.5571187244	57.0851273466	79.483652574	69.7320491346	55.2874630111	76.9159414147	73.3467121894	78.723518115	79.1116553139	78.5829769061	-61.4906051655	71.9825927202	56.5073357088	56.7046997146	78.0244178005	49.4561300667	60.2172440967	62.8689667662	61.2136990398	59.651392313	60.6421187582	82.0980973652	65.7948034034	68.3166926582	65.4550115597	79.625955839	71.696081956	49.4086648146	50.628683446	59.5566964265	-51.8713920376	63.572852596
55.1496074335	72.6676614083	57.4007020542	73.5113885457	73.0491969511	90.3124531138	75.397510316	72.5866566727	68.9489540022	71.6721733149	74.8543555521	52.7208152039	77.4437694416	70.3958348699	71.9578711083	78.6329411832	68.9119466493	71.0426839153	78.1403867145	50.0630259466	60.7648413642	69.4099593654	67.0105441807	65.4723958621	66.1517854547	79.2805227261	66.6362062252	46.4404071207	81.0397468328	73.8831708264	53.1060885659	74.647924804	68.9842902191	73.407322505	69.7109065646	74.322163056	80.0050420897	69.1016190005	-53.7817767073	69.4279396405	70.8471023576	68.5867717789	68.3351299	72.0665276879	65.2668367347	62.6913135445	64.0410068845	70.9600476752	-55.9984617945	67.9792222267	74.7755071131	62.6751688459	70.1143403652	68.4254347531	72.8722445892	75.4691961758	76.9526723637	76.8179112119	62.7404653902	79.6789902915	73.6288315606	72.9783626751	68.3052632974	68.8235397442	66.9445645312	67.0788735241	51.6560294438	73.5745549325	-57.5211931117	58.7222741329
55.9905931183	67.153414422	56.4428281448	77.8265031002	68.6457471571	75.397510316	90.3124531138	68.3494531229	79.5601756377	75.9577013569	76.1410653256	64.0798557264	79.8876561653	78.4244087106	72.0323147569	76.0790792721	78.8209617832	76.3142160062	81.7720581001	40.5502822322	64.0002055782	72.9308201711	68.4150466963	71.9991119888	75.4957245719	78.7216881398	66.6526180137	45.6043849243	79.4763569094	75.7236566995	48.1424639707	70.6279267601	71.9759785852	81.4424262917	74.0040106846	74.4898105264	78.7778755588	67.0142964621	-55.7371097346	78.0732502415	69.5853166916	72.1670020987	74.4160030533	75.0463667245	71.4893861754	62.7741671111	53.4826398513	75.6112397313	-53.0974179289	71.570471421	76.1893584412	72.0899054626	63.4335324062	71.9857304497	77.9852961739	79.7272373054	75.047240014	73.6032960531	59.05787255	73.474002783	69.8352007132	75.5123669398	73.6532617848	72.1384593996	70.0182188849	71.3151213557	59.7286236264	77.9614694374	-60.1607500845	53.0341894349
64.8481868833	80.9880974837	72.8782635391	64.4570384174	78.715126136	72.5866566727	68.3494531229	90.3124531138	74.1137590034	61.4644010558	64.0636008788	56.3465764193	70.7857588168	69.5367353288	68.1012508896	78.5095707399	64.9399254415	64.9519264423	75.994985556	57.4169280842	63.5341324199	65.3344935285	81.0474435378	55.5514682022	65.6155830584	72.2156629722	77.3432995946	55.7846160861	74.8959470065	66.7755436217	47.0565589607	77.5803896388	77.2364412964	74.4451243398	64.3393398928	73.8242519106	60.3050410854	71.014305759	-50.4500357957	56.495966221	78.2076771908	68.2080261859	56.182368559	80.8960825843	70.5987342629	73.2456695994	73.6505322414	72.5984525776	-53.7831686057	75.8617957332	56.220384874	55.0936053489	78.0625201312	52.2411777878	62.8294061729	61.8234550444	56.6163782411	60.2191833911	63.0251919655	77.7612491698	64.3083931406	67.0201390794	71.7315108021	75.1610691221	68.1469508689	54.5943872722	60.0719588788	58.5007511657	-45.2712145538	58.5552439621
69.2162830541	72.7622356226	62.3439502406	70.6947230134	73.4419844718	68.9489540022	79.5601756377	74.1137590034	90.3124531138	66.5706742936	69.9541157011	63.6358032707	77.1453713096	77.8320529834	72.6591820082	76.8883720575	70.8674265929	69.1339262161	80.0634873918	42.5216072224	68.4873527173	68.0699961262	72.3150756017	64.3786207974	73.8289462649	75.7995152434	69.0036353978	51.5320831897	75.4903721814	67.8549118624	45.3370479742	71.6632887648	74.5554358169	77.5153393978	69.8352379961	70.5821077271	68.6025438097	71.8962921385	-47.7960090245	69.8351243244	72.376973417	66.4353720647	65.702458527	74.8205613778	73.1726572075	73.6519167874	61.9991696787	77.3517128635	-48.2678786125	73.6640856988	60.3097524361	63.8486587879	66.1375894223	62.4640466616	71.144411539	70.8989296317	65.4746708644	64.9124609318	54.9783036792	71.6739512581	66.0814908258	71.001078237	69.2901281041	72.5185109145	72.8398149041	59.7174560375	58.4893364874	68.4527028676	-45.0728083015	51.8457195358
43.3098454627	59.1544743865	49.3427815059	75.6300045414	60.1515574885	71.6721733149	75.9577013569	61.4644010558	66.5706742936	90.3124531138	77.656892921	41.5389387208	79.4053726236	72.2539910233	69.4323089649	72.7780285079	73.3369697119	76.8738324253	73.2541476789	44.6733421588	52.6731944167	59.8153818563	64.8258077255	59.5712412968	69.1046128312	78.0030785909	60.2673855893	43.0535655746	76.2081535753	75.9866446184	49.7499549461	66.4664200033	57.2491520703	73.1900664962	78.4370909945	71.548337635	69.0167457093	61.4457534903	-67.0131127202	74.8870066288	63.3155485571	71.0482536621	76.7131996485	68.3439317182	60.7739047866	46.9511178772	49.2371916418	67.4044231547	-47.3782882731	67.212509332	77.8880217189	77.3733028874	54.7344398616	71.7991585423	84.1071234608	74.6655823259	71.0782497711	76.2967173802	68.4020887999	70.1243679149	69.8461814055	78.6198988148	61.4340128734	64.5718727491	63.2199299034	77.2114461161	62.7452169532	75.8251950191	-65.6494679712	46.1302477898
