Tissue	braincaudatebasalganglia
N_samples	98
Chr	1
Gene	ENSG00000117266.11
SNP	rs149649212
Gene_list	ENSG00000010278.7	ENSG00000151552.7	ENSG00000129538.9	ENSG00000150867.9	ENSG00000204655.7	ENSG00000126860.7	ENSG00000165410.10	ENSG00000105695.10	ENSG00000167641.6	ENSG00000100242.11	ENSG00000068903.15	ENSG00000173786.12	ENSG00000092529.18	ENSG00000250722.1	ENSG00000244274.3	ENSG00000108387.10	ENSG00000102934.5	ENSG00000168297.11	ENSG00000124920.9	ENSG00000176485.6	ENSG00000172508.6	ENSG00000054690.9	ENSG00000150656.10	ENSG00000197971.10	ENSG00000181409.7	ENSG00000104267.5	ENSG00000080822.12	ENSG00000070214.11	ENSG00000019144.12	ENSG00000136960.8	ENSG00000149557.8	ENSG00000136717.10	ENSG00000167123.14	ENSG00000164402.9	ENSG00000091513.10	ENSG00000104419.10	ENSG00000107331.12	ENSG00000132702.8	ENSG00000136541.10	ENSG00000164124.6	ENSG00000013297.6	ENSG00000184144.5	ENSG00000117266.11	ENSG00000196187.7
Gene expression stats (Y^T * Y): 
90.3124531138	59.8264516352	69.5711304619	56.0248002166	71.7319309212	53.9573882132	55.8958102221	74.5143675216	67.4736791168	55.5721866147	49.2780558609	72.586499832	59.94968945	47.6667880262	69.5555942564	61.1068977081	74.6149380133	37.739837276	66.9454403466	62.1172858068	62.9563798799	59.4709130091	65.7281856997	52.137604872	69.6674537448	50.0094861306	59.8437768119	55.0960956749	63.4757837848	65.4073066231	54.0653471779	53.2373226896	64.4219677826	56.1347119946	67.4072650999	57.2985436408	61.5846416727	56.9402006695	55.763190245	65.4980258425	63.2614559606	44.9462196388	54.4252253992	42.432680937
59.8264516352	90.3124531138	75.5831493373	64.5419756183	70.092217177	50.3507853861	58.5654732192	69.4463809396	70.3528895965	58.3642587281	55.1071729872	70.004962763	67.4333607852	59.5295651771	78.9218731352	70.9930989253	65.3221886275	45.3579325698	63.0588342562	62.0371828929	60.8057698022	58.5803493779	77.3751131321	66.539304292	57.5598227844	56.5980212525	67.7813886538	52.8913078262	48.4140040173	69.0401213347	74.4773057617	63.0099230927	61.3845164499	66.9471486037	71.1642745211	68.2672634395	64.9911652417	61.9952368172	66.318731841	49.5638783926	59.4433376061	50.3544186794	69.6759986645	46.6070576949
69.5711304619	75.5831493373	90.3124531138	70.7617253763	82.2395457488	67.5891495899	64.7890751631	79.614084963	77.7476321431	59.825796126	61.0534858912	80.8925479838	76.9858842538	61.3389839333	83.8387955021	73.4896392239	80.6963155757	48.8297394442	70.4432772009	72.5913113429	75.7828402374	72.3616202423	73.1221980349	61.9632502694	70.4908055018	50.7209519566	71.1523652779	67.2209762196	64.5513245624	77.5048420452	71.622069529	66.6448158668	71.2883494414	65.7957806696	81.050246207	64.4066634304	72.8096526769	66.0136290236	74.42152866	68.6272735083	71.3990724861	56.9313686968	69.1235129706	58.0120260752
56.0248002166	64.5419756183	70.7617253763	90.3124531138	74.9905528108	66.069259868	65.6461876501	67.0492169207	63.7117504092	64.8332678311	59.5921244757	69.4249139165	64.7015250353	54.7806787205	73.2989797743	66.1307458915	69.9498024535	41.2132509633	66.9652965639	69.1993285738	63.4686022913	67.1128171537	65.2741437289	67.6432682086	62.0519374106	39.0804141009	73.8390358541	64.9547732719	62.239285324	69.9331601072	52.1513814923	67.6324582358	60.1137998029	65.5617737027	70.1635151236	67.3998976887	71.5699727609	69.3490186924	76.6250063965	65.634236472	72.6509309826	56.7584281449	64.7082252471	48.2170742081
71.7319309212	70.092217177	82.2395457488	74.9905528108	90.3124531138	72.3056669812	69.5893951252	82.1863315257	76.3827683096	65.6598053234	67.997568409	81.9650458077	78.7889787746	65.7234361164	83.3063057981	71.037603873	80.3757372344	53.4428204995	79.7011307842	73.8267174031	81.1837673633	80.7798246423	74.8282301364	63.6496636754	77.9013546441	50.7973876922	75.0401539487	69.0061613892	77.4044448027	82.9531389275	63.6269687581	67.8783107444	77.8291856955	73.6519865686	83.7192316132	65.8931731946	78.8096169877	70.2625956294	76.507596415	75.7149889906	75.3949231457	64.6836175807	75.424003451	66.1754570859
53.9573882132	50.3507853861	67.5891495899	66.069259868	72.3056669812	90.3124531138	69.9483488624	64.1888902071	59.926664607	53.8846777466	64.5172872228	62.7992210864	66.7568572335	54.0764342344	63.4101965439	47.4803450679	68.5892269728	42.2206902758	65.3930296655	64.1560437757	63.7589309805	64.4494503578	60.5747814419	45.2340069353	62.2567837243	43.6197386338	58.4254746053	74.9093871411	59.2953186852	75.7801948306	48.2612168729	56.5181911264	59.9483076334	59.9865019613	70.686920167	38.4974740657	63.933178866	50.5136772697	73.4447446929	72.6396823181	66.899961498	60.0234740335	62.0927730603	57.0047942485
55.8958102221	58.5654732192	64.7890751631	65.6461876501	69.5893951252	69.9483488624	90.3124531138	61.8673494199	61.3460419586	45.2401508108	64.2465662012	64.1758495111	63.5875873635	51.599446753	67.3438685292	66.3917332981	65.3253493846	40.1160111052	58.3711619581	65.8478571712	61.8285970905	55.5865955996	59.0957353903	61.8191959529	57.0714544296	46.1902893559	65.4570026829	67.2149198538	58.9607702127	67.218704226	60.6535155408	47.189565969	57.788004967	64.3454033337	64.913662134	50.9145613884	55.4080222778	45.9401309475	74.1939160468	69.6998894169	59.3954270121	55.0333524233	58.0315972579	49.8854369408
74.5143675216	69.4463809396	79.614084963	67.0492169207	82.1863315257	64.1888902071	61.8673494199	90.3124531138	80.8676957953	66.1151390409	67.0043065902	80.887034985	73.366274767	55.5723677479	79.7166830644	66.8521263088	82.9213470173	53.1263921252	76.2873626728	71.8760315777	78.683445264	70.9857345792	74.2496661118	57.6617399157	80.7046563456	45.481959811	63.5113632188	59.9178164407	71.2651686945	77.4706594447	63.0514071794	71.9620280237	74.4377203982	66.933786747	79.5347523098	61.8047501623	76.7560141285	72.094102635	66.049513718	71.7715271858	71.2696522066	67.4233344075	67.9507000815	55.8196400478
67.4736791168	70.3528895965	77.7476321431	63.7117504092	76.3827683096	59.926664607	61.3460419586	80.8676957953	90.3124531138	58.4289615409	63.6935207472	73.8709632327	68.719093477	47.0018531394	77.3970892197	69.6160255337	79.2613587671	42.4984194235	67.6864568817	71.4353059757	74.0660872458	61.9602380583	70.7258121822	60.9946664911	71.9952239741	44.5876647497	57.6186663978	55.2790020898	63.750716521	68.1671559147	66.1368985644	69.2291828445	68.1632663727	66.5460648372	71.1029931176	60.4207763992	69.6082428646	69.7444032209	65.8775570487	60.3418049862	66.3846424457	54.2676682932	63.176758657	47.1119471182
55.5721866147	58.3642587281	59.825796126	64.8332678311	65.6598053234	53.8846777466	45.2401508108	66.1151390409	58.4289615409	90.3124531138	61.149216265	60.1066777644	57.8221163779	56.8892059673	64.0219321137	44.8635051692	56.2334861218	54.2069623649	66.4005087055	47.2489828712	59.5583233415	61.2700958267	62.2733347847	50.3462417314	62.8892506748	52.7036278021	57.2119083469	56.8858252233	58.0757616019	65.5346957654	38.9348689029	60.5333468876	62.5123852287	66.8626660333	63.6254254108	61.7223210132	72.9645649059	72.3252363329	49.9532403141	51.1975813181	56.9223474272	62.4855239355	68.8620984325	52.9509950311
49.2780558609	55.1071729872	61.0534858912	59.5921244757	67.997568409	64.5172872228	64.2465662012	67.0043065902	63.6935207472	61.149216265	90.3124531138	67.5871970277	59.7920936884	53.9018577509	67.0897947852	54.9563102122	63.3908135203	46.818569271	58.092919318	59.9861207078	64.4176716707	55.911609578	57.9388980726	52.3600502409	58.6247973673	47.6179943959	59.1019121996	60.7044452627	63.1207943925	68.3396867102	52.8358276639	57.5767087143	60.0874737039	67.4876093573	65.3257080998	53.636814161	60.2975532265	57.3239341483	64.321704126	60.1542214015	58.6506595704	64.3608006164	60.7740225736	49.7844070292
72.586499832	70.004962763	80.8925479838	69.4249139165	81.9650458077	62.7992210864	64.1758495111	80.887034985	73.8709632327	60.1066777644	67.5871970277	90.3124531138	71.7362375271	63.6736029273	81.7183340335	75.8523631897	79.1774378694	47.2580768273	71.4783117994	74.9776059248	76.4301136614	73.1927780263	67.44517443	62.8842126816	73.1028744041	45.2880158631	75.7601780183	63.8133408374	74.4415244219	75.007790647	65.7474111497	67.0651336393	72.0240322061	63.0005224938	79.6193624134	69.5281675048	71.5440548664	66.713438987	73.5610366054	74.9892169499	70.4313899358	59.5180010925	63.6745155186	56.1773248517
59.94968945	67.4333607852	76.9858842538	64.7015250353	78.7889787746	66.7568572335	63.5875873635	73.366274767	68.719093477	57.8221163779	59.7920936884	71.7362375271	90.3124531138	58.393808861	74.3487579854	61.3223944542	71.4019627941	53.7776328941	75.4989464136	62.0525957855	70.9699579899	75.6689633922	75.3150479412	51.8942669554	71.1466670095	51.201614241	61.3231464698	68.1664706706	64.4237108368	78.2028201277	64.3743730508	62.9470831411	73.0720698062	62.1731612057	73.246406978	51.7533472652	73.8954530793	56.7563861405	69.2007219794	67.7217720397	68.63664402	61.7490403854	70.5385343851	58.7737559376
47.6667880262	59.5295651771	61.3389839333	54.7806787205	65.7234361164	54.0764342344	51.599446753	55.5723677479	47.0018531394	56.8892059673	53.9018577509	63.6736029273	58.393808861	90.3124531138	66.2991528056	52.9033588355	49.7685700381	39.0637967418	53.7416063721	51.5556438899	53.8786256898	57.1764949496	52.0208594176	43.9017834306	46.1948799758	42.9623113575	75.4870138089	54.5802306946	47.06033148	66.8031985952	52.7834015231	39.6567005267	49.2938345166	58.537998819	71.1352825935	56.8680346171	53.5463933841	49.9558093336	62.9519706507	53.7047679655	46.0979028381	48.7750344601	62.2865935327	55.2128340236
