Tissue	skinnotsunexposedsuprapubic
N_samples	196
Chr	19
Gene	ENSG00000108107.8
SNP	rs17700376
Gene_list	ENSG00000177600.4	ENSG00000115268.5	ENSG00000140988.11	ENSG00000130255.8	ENSG00000166441.8	ENSG00000144713.8	ENSG00000105640.8	ENSG00000221983.3	ENSG00000124614.9	ENSG00000198755.6	ENSG00000168028.9	ENSG00000100316.11	ENSG00000105193.4	ENSG00000105372.2	ENSG00000063177.8	ENSG00000142541.12	ENSG00000162244.6	ENSG00000135390.13	ENSG00000170889.9	ENSG00000108107.8	ENSG00000083845.4	ENSG00000125534.5	ENSG00000137818.7	ENSG00000149273.10	ENSG00000131143.4	ENSG00000089157.11	ENSG00000148303.12	ENSG00000107223.8	ENSG00000104529.13	ENSG00000161016.11	ENSG00000204628.7
Gene expression stats (Y^T * Y): 
187.052919224	148.625417955	136.887332618	149.665990623	133.14798401	143.008132998	143.647768458	136.703085055	132.391915155	118.490833606	107.203289928	113.555827752	145.015745171	148.813425294	131.032804663	136.81619367	133.681495429	90.4116942619	126.277768838	125.72533697	125.56888635	75.1313421589	133.606188827	133.908834602	96.2932608826	102.375388295	128.035121534	115.42619075	141.476635976	142.731360394	102.381040474
148.625417955	187.052919224	136.464284893	162.147037154	140.550206211	143.486079334	165.426653759	153.319101933	145.551973087	127.028863984	117.75566548	119.985489397	151.526939734	150.935113063	162.867658999	139.67544397	153.749005249	96.0238116086	156.029746501	142.440890151	143.442875465	117.749390951	155.938004204	151.041215407	101.169286553	106.016082976	131.727143874	108.783426406	145.32699515	158.350625968	114.792799748
136.887332618	136.464284893	187.052919224	137.409036727	119.450591179	133.365992307	151.788279303	137.666226945	126.784531863	136.108378237	136.337405881	146.45801739	130.540357712	143.778556748	150.448487105	135.400069486	147.399553842	111.69799525	148.666583454	139.346557433	152.811302663	68.7370333833	126.126565312	150.242570153	107.043598929	152.104004622	146.471331656	84.9670154425	119.041092469	147.735915381	142.700286466
149.665990623	162.147037154	137.409036727	187.052919224	142.242512502	155.151640579	146.870488676	138.459263952	150.840660168	146.85303733	115.656127989	133.257209672	152.461566977	153.880486377	148.697914119	159.786556979	145.354001433	92.7133597437	137.92914697	125.973851409	128.98504602	78.3916242297	137.162244645	145.196847208	101.558307622	104.770631404	145.736345963	112.198214962	141.178155891	158.463217592	100.44435871
133.14798401	140.550206211	119.450591179	142.242512502	187.052919224	150.903781783	121.692979116	130.924415045	151.202742898	134.469039684	119.834666127	123.502568269	138.272371828	130.117449199	129.330184808	130.357803537	129.151349171	103.464722282	126.249899488	115.004340918	109.531247521	74.5031108549	133.036202017	149.40872789	103.812795171	103.885698304	145.760241442	87.9228737076	122.136129067	137.956897012	91.0193297044
143.008132998	143.486079334	133.365992307	155.151640579	150.903781783	187.052919224	132.971421083	139.892340268	153.826699442	159.5257818	124.559231782	145.14743102	153.93386616	136.519631176	141.046393206	156.765530016	153.350953246	103.146721217	130.584457182	118.141983117	128.068374608	72.5534823818	130.390760306	157.511801732	115.575048334	118.798018321	165.956805875	104.063688182	131.04816758	159.445094246	124.808555313
143.647768458	165.426653759	151.788279303	146.870488676	121.692979116	132.971421083	187.052919224	151.683442613	129.052621869	118.140696542	128.319178731	122.360336618	151.139620623	153.156286364	166.310198891	138.71018921	158.194769282	81.67782704	148.618758054	135.359482027	160.829572417	87.8802162733	144.490613858	148.96422452	83.2786020546	131.878175174	130.93252373	86.2256869806	135.747750579	153.55380056	135.894020538
136.703085055	153.319101933	137.666226945	138.459263952	130.924415045	139.892340268	151.683442613	187.052919224	136.133655506	123.909657231	140.485529992	106.846133631	147.06417971	139.010536603	150.779082784	130.174314204	142.600226294	107.940228365	149.763084287	131.317928576	150.821557627	93.6216815497	117.392170936	148.526105696	103.862357474	122.845275585	127.805066933	109.744390469	139.412882535	148.910735668	126.473065892
132.391915155	145.551973087	126.784531863	150.840660168	151.202742898	153.826699442	129.052621869	136.133655506	187.052919224	142.496162807	126.949528508	134.714125165	141.257399985	140.538211902	136.619110168	137.506697343	137.213041607	97.2168201698	131.876037142	121.789383619	121.556702276	72.2525649944	134.47000675	151.751880176	123.640312685	120.549200989	148.551191364	85.7647372631	118.039454933	145.124910558	94.9321580918
118.490833606	127.028863984	136.108378237	146.85303733	134.469039684	159.5257818	118.140696542	123.909657231	142.496162807	187.052919224	130.082598427	153.707506732	128.377293181	124.397650294	130.716350198	152.881279352	139.016146228	106.799880753	133.567057759	114.96216871	120.317190059	56.9691678826	116.574151385	150.83437705	108.786684821	123.36814696	159.559020988	93.6743412315	107.517254254	143.15552701	114.653824574
107.203289928	117.75566548	136.337405881	115.656127989	119.834666127	124.559231782	128.319178731	140.485529992	126.949528508	130.082598427	187.052919224	129.596174717	128.624367421	141.77452499	134.818533005	132.923975154	128.26152999	95.013360609	132.155752336	113.518036551	150.922190358	44.6291851326	97.888915972	149.924639356	95.7338423083	153.232647103	146.589556769	65.5124117476	117.554643907	126.758974457	123.329714662
113.555827752	119.985489397	146.45801739	133.257209672	123.502568269	145.14743102	122.360336618	106.846133631	134.714125165	153.707506732	129.596174717	187.052919224	112.355990205	128.746803803	132.000795612	150.831807457	140.8482337	91.9830957662	128.038928214	113.838107971	128.645278083	45.447054783	122.421142185	144.368270808	100.637665677	139.622476067	161.436687745	72.9869291864	105.254268924	137.243908479	123.867418841
145.015745171	151.526939734	130.540357712	152.461566977	138.272371828	153.93386616	151.139620623	147.06417971	141.257399985	128.377293181	128.624367421	112.355990205	187.052919224	145.271245116	147.959273163	151.805051532	146.32438093	91.8695812913	128.513909444	121.246426556	135.644932626	69.5411564783	120.737935607	150.816975174	102.608236025	109.072783928	144.189253547	97.3585779432	152.709763316	156.934614122	122.834894518
148.813425294	150.935113063	143.778556748	153.880486377	130.117449199	136.519631176	153.156286364	139.010536603	140.538211902	124.397650294	141.77452499	128.746803803	145.271245116	187.052919224	153.249936708	146.482461657	138.675814748	81.4039964144	138.357873231	118.91865444	155.689313226	58.9247033523	134.165835403	145.071451892	88.6468819415	139.705690651	140.938485572	89.2801294623	137.018269137	142.61774058	111.317068894
131.032804663	162.867658999	150.448487105	148.697914119	129.330184808	141.046393206	166.310198891	150.779082784	136.619110168	130.716350198	134.818533005	132.000795612	147.959273163	153.249936708	187.052919224	141.201276183	156.656883279	96.2815634532	148.979493851	139.704832282	164.662078228	90.8872957547	143.868411344	155.161749697	91.8564456789	137.214851935	143.798264595	86.6054587434	139.000212241	158.78895752	137.585891454
136.81619367	139.67544397	135.400069486	159.786556979	130.357803537	156.765530016	138.71018921	130.174314204	137.506697343	152.881279352	132.923975154	150.831807457	151.805051532	146.482461657	141.201276183	187.052919224	142.441532444	92.3595153711	126.502377758	115.007321809	131.653256448	43.8427555968	123.43618547	149.134924492	107.363343072	113.362360741	157.314768928	102.941393388	143.673101014	151.06997159	112.245047559
133.681495429	153.749005249	147.399553842	145.354001433	129.151349171	153.350953246	158.194769282	142.600226294	137.213041607	139.016146228	128.26152999	140.8482337	146.32438093	138.675814748	156.656883279	142.441532444	187.052919224	96.4087376898	145.954929521	132.008443143	149.519466108	87.6312674079	136.734638861	155.25265985	93.1031956253	133.182184391	150.868255022	94.2746216349	132.087209277	159.287546185	144.050313823
90.4116942619	96.0238116086	111.69799525	92.7133597437	103.464722282	103.146721217	81.67782704	107.940228365	97.2168201698	106.799880753	95.013360609	91.9830957662	91.8695812913	81.4039964144	96.2815634532	92.3595153711	96.4087376898	187.052919224	114.62076735	118.354232713	87.2134657605	91.4118744077	83.266266592	126.450884633	129.904001218	85.0259845045	107.313799271	94.1441117673	93.6148870845	111.157169065	105.334462779
126.277768838	156.029746501	148.666583454	137.92914697	126.249899488	130.584457182	148.618758054	149.763084287	131.876037142	133.567057759	132.155752336	128.038928214	128.513909444	138.357873231	148.979493851	126.502377758	145.954929521	114.62076735	187.052919224	147.761411819	149.123954671	107.086052617	133.810043615	150.997410497	100.217165961	130.447193244	133.119965888	98.3553496494	126.032087867	148.834322831	130.350034823
