Tissue	skinnotsunexposedsuprapubic
N_samples	196
Chr	9
Gene	ENSG00000137154.8
SNP	rs41270113
Gene_list	ENSG00000171863.8	ENSG00000116251.5	ENSG00000161970.8	ENSG00000110700.2	ENSG00000134419.11	ENSG00000137154.8	ENSG00000174748.14	ENSG00000142676.8	ENSG00000122026.6	ENSG00000125691.8	ENSG00000108298.5	ENSG00000188846.9	ENSG00000145592.9	ENSG00000131469.8	ENSG00000142937.7	ENSG00000133112.12	ENSG00000265681.2	ENSG00000232112.3	ENSG00000123349.9	ENSG00000143947.8	ENSG00000008988.5	ENSG00000196531.6	ENSG00000174444.10	ENSG00000172809.8	ENSG00000147604.9	ENSG00000188243.8	ENSG00000138326.14	ENSG00000186468.8	ENSG00000122406.8	ENSG00000156482.6	ENSG00000114391.8	ENSG00000071082.6	ENSG00000104408.5	ENSG00000109475.12	ENSG00000089009.11	ENSG00000118181.6	ENSG00000112306.7	ENSG00000145425.5	ENSG00000182899.10	ENSG00000114942.9
Gene expression stats (Y^T * Y): 
187.052919224	143.359055128	164.256653706	136.091426258	156.431881867	163.73296304	128.500770507	156.254797063	121.307862614	159.415575539	128.915894743	122.158413629	149.633531254	138.152964566	165.138842208	136.114055233	163.550580649	126.514476475	135.080932138	156.699304329	146.605482402	118.379158263	126.940760028	136.388560535	148.036027456	132.870400977	154.098147409	121.747007819	157.413017953	131.515189475	148.916143342	159.02652664	131.15620417	157.880057284	135.276970852	147.412533215	134.084752627	161.441713485	162.723631213	155.60442685
143.359055128	187.052919224	149.97116391	104.883888509	115.93545769	151.199339011	105.49593888	126.993597232	125.966636546	153.332856226	112.600048259	118.351046512	141.698715871	102.548706318	144.03890752	146.756785385	145.075426626	139.841749215	100.262562296	149.595628342	117.079175518	152.12936552	120.385569453	126.152273407	149.554736989	116.657090734	150.978651818	123.737579198	154.861163833	118.598752625	127.006302818	149.824572912	145.863346102	146.885100539	108.524751083	131.222134084	108.779917583	142.613650176	143.998253755	149.677885469
164.256653706	149.97116391	187.052919224	115.372627234	138.799807986	169.563888921	112.419357769	148.880653266	124.817545262	172.198516487	104.184541192	120.435998245	139.715398093	110.086758234	175.38808572	155.410952581	178.3945324	131.458365087	135.099677481	155.508202604	145.565435306	129.539822843	105.873445869	124.887547387	149.948892681	126.947334554	175.878146851	113.324167802	173.86905995	106.054843251	147.812357135	168.103406935	148.703468492	175.142861107	125.863195852	160.465499154	112.748150431	170.586051355	164.106979715	152.646178753
136.091426258	104.883888509	115.372627234	187.052919224	159.95128726	126.050226706	143.701274731	137.897439206	77.4482834443	125.948509501	141.192964659	138.969446962	117.985925041	157.787628801	121.710577481	96.2884416027	115.5382927	83.6230253078	124.986845118	131.971423618	149.389268124	104.211679733	125.699917714	139.411123428	140.057945959	129.356089704	98.9251900372	144.182743851	106.31892173	155.312724343	142.645418293	120.931363915	101.403751343	112.69737979	112.125600173	134.186218368	145.948828184	119.350600472	141.711915534	108.627505428
156.431881867	115.93545769	138.799807986	159.95128726	187.052919224	145.308502852	146.493339094	161.843420729	100.178046698	151.34187479	149.456978455	145.78738196	138.658655895	161.640847687	145.143563405	103.490769543	141.031365003	99.4871876943	147.93366072	145.750137314	164.512495306	103.940408388	129.403963944	151.706963022	146.456572496	138.601617435	122.16487428	143.112918399	120.901169965	156.660577504	159.443211306	142.074925223	103.71252752	131.383854026	119.247088444	149.94010999	149.869501831	137.466322672	159.655184863	117.807916194
163.73296304	151.199339011	169.563888921	126.050226706	145.308502852	187.052919224	123.322772825	160.625257721	131.8215721	164.037771244	124.015572604	128.907573886	149.646376027	130.672278082	173.588072451	144.746852445	163.795141149	121.651117534	128.738339466	154.384740743	147.824500065	129.059947476	128.598623725	135.400012616	156.638984015	123.374300471	162.86693772	122.116052382	161.899957781	126.709219166	147.980206873	162.301539322	136.696461762	162.466477056	120.099053014	151.031146923	136.066120338	173.770981524	160.830657559	161.502299187
128.500770507	105.49593888	112.419357769	143.701274731	146.493339094	123.322772825	187.052919224	134.784991276	58.829579422	130.919382494	136.430758982	144.630089757	106.89679918	130.512957942	122.858985655	105.863355894	115.987407068	81.4590482273	100.13772096	112.970844198	132.721426845	90.4471165794	131.694875749	136.399510418	138.16248857	114.871584701	98.2485336825	129.59232176	108.940567066	149.557366005	137.574965023	134.680279363	119.105966241	100.899270942	122.284343668	118.531671371	119.940275796	116.083049158	130.847689799	104.144012144
156.254797063	126.993597232	148.880653266	137.897439206	161.843420729	160.625257721	134.784991276	187.052919224	121.750819444	154.260056496	153.018317465	141.607716901	145.980558962	147.310284703	153.974090865	119.527596336	148.738957914	103.474394511	152.348634089	149.72955546	164.141281544	107.666300844	140.925161133	151.884188116	154.693301559	123.565422666	132.480757946	132.646566325	139.53719599	152.903818189	157.577944654	147.894447052	110.040514905	145.355785541	128.108330451	145.524850923	140.86258746	151.297373945	163.744806513	134.539069971
121.307862614	125.966636546	124.817545262	77.4482834443	100.178046698	131.8215721	58.829579422	121.750819444	187.052919224	124.116636426	98.4346183025	84.4717961182	156.057872238	88.1373142057	112.581755946	98.4597805933	124.012544564	113.713471575	107.797656759	128.985260581	103.521885851	77.3858796715	90.6792823673	129.547148204	97.3382313576	100.759640727	111.712161007	90.6252958291	115.426518666	88.8100912558	106.164757864	107.438829951	73.182624683	116.29797177	59.5148977347	98.3536639755	100.034508631	109.959006502	108.220540928	123.430960883
159.415575539	153.332856226	172.198516487	125.948509501	151.34187479	164.037771244	130.919382494	154.260056496	124.116636426	187.052919224	128.56428308	135.794786048	151.846544956	127.40985741	169.174898384	144.999841539	170.002508673	129.984706205	135.32956631	159.423650473	152.362931477	124.171553702	116.654340127	145.272904432	151.693217618	138.296926266	160.852873981	136.660164387	156.363434587	123.396924767	158.223200587	167.634645384	141.426480291	160.634037548	129.065000051	163.004855382	133.334403393	157.203790045	161.129799197	141.652806778
