Tissue	skinnotsunexposedsuprapubic
N_samples	196
Chr	7
Gene	ENSG00000106624.4
SNP	rs2239614
Gene_list	ENSG00000185201.12	ENSG00000142089.11	ENSG00000197766.3	ENSG00000132386.6	ENSG00000125730.12	ENSG00000182326.10	ENSG00000159403.11	ENSG00000111341.5	ENSG00000026025.9	ENSG00000129538.9	ENSG00000101439.4	ENSG00000141753.5	ENSG00000064205.6	ENSG00000106624.4	ENSG00000077942.13	ENSG00000142173.10	ENSG00000087086.9	ENSG00000087245.8	ENSG00000135404.7	ENSG00000149131.11	ENSG00000167996.11	ENSG00000197746.9	ENSG00000035862.8	ENSG00000140545.10	ENSG00000011465.12	ENSG00000143387.8	ENSG00000197956.5
Gene expression stats (Y^T * Y): 
187.052919224	168.291362425	101.948886826	121.456607788	106.002376708	116.83034095	132.144673168	104.42280857	107.385600299	96.4570351968	101.158761437	147.98902965	73.500284569	116.760394946	98.5462792109	88.8383300963	137.855998018	115.299682877	141.369405575	141.170165719	148.548881374	75.5593126248	94.3610852869	92.1727154001	89.300959979	96.9619194431	126.692663092
168.291362425	187.052919224	110.933638098	121.869762934	115.107217882	123.02688372	140.789927254	115.410858426	105.598904179	90.5947345803	110.783385603	154.663664592	80.3725193784	121.32357221	100.904848256	99.6598939216	131.023662716	111.515374629	147.515292626	143.339183006	139.821169685	86.9552114315	95.4876199503	90.6745171049	95.3558207297	91.3670860835	129.337596786
101.948886826	110.933638098	187.052919224	142.494079264	144.787551031	145.327959395	148.325580509	144.60174091	130.204338561	100.625130445	153.077514128	106.49297504	143.44776951	133.232128207	160.927545685	143.10244764	128.081905192	117.428921717	125.15134784	153.723721296	111.075733286	130.152706888	132.210704759	121.263580598	159.52177802	120.839506079	115.006350241
121.456607788	121.869762934	142.494079264	187.052919224	141.716364638	154.515549156	158.618966782	122.751674928	128.109854903	114.364586207	139.80712902	106.182039177	153.402436187	134.084884012	153.201315637	122.969909635	150.986998272	141.202689289	125.685432896	161.96331035	141.399928566	114.153149672	137.593265372	124.192275016	152.917210678	146.496504918	109.759064402
106.002376708	115.107217882	144.787551031	141.716364638	187.052919224	159.191980877	154.605905108	112.944569153	99.2149855219	85.322024809	121.322355567	116.298769124	124.655601569	124.070309574	137.559970617	131.391473753	111.746599868	107.225413939	123.847618829	142.076903015	102.142165652	114.556088327	108.048859866	95.8901275626	140.915275609	111.076005513	101.878279183
116.83034095	123.02688372	145.327959395	154.515549156	159.191980877	187.052919224	176.132354964	121.003941305	118.135522729	112.845219828	130.862038132	122.282636926	134.881622399	142.726132267	148.644831304	145.035208241	129.145644084	124.836266924	136.362121017	160.251267509	115.251856007	130.989643623	130.057721501	118.888026552	156.709566934	132.227028511	113.90206849
132.144673168	140.789927254	148.325580509	158.618966782	154.605905108	176.132354964	187.052919224	121.508257288	120.820659274	111.272738511	139.324894361	128.046855506	132.438898096	142.59529607	153.3237119	143.566454617	134.173199979	125.524026028	145.020346175	168.104185131	124.21423324	134.216596249	127.227330143	120.87206719	154.299022603	128.210583921	120.242991518
104.42280857	115.410858426	144.60174091	122.751674928	112.944569153	121.003941305	121.508257288	187.052919224	123.891647145	88.472558898	133.19385187	108.716890434	119.531798647	117.704745475	122.232693384	122.368497859	120.184845944	105.830246556	131.112300877	133.821353818	111.407544114	107.017411195	119.681305694	121.220655967	141.034709374	107.80267834	142.01651004
107.385600299	105.598904179	130.204338561	128.109854903	99.2149855219	118.135522729	120.820659274	123.891647145	187.052919224	111.635125703	136.437415424	96.5459587082	119.217191103	119.099980251	142.980194498	121.541530407	148.01680036	139.406381788	127.509897329	152.126618087	133.654220661	120.934650786	158.331912937	111.738660228	144.019974638	141.130602154	124.275757218
96.4570351968	90.5947345803	100.625130445	114.364586207	85.322024809	112.845219828	111.272738511	88.472558898	111.635125703	187.052919224	122.950631688	78.2239256483	113.386697847	115.330891533	114.277757647	89.4474368053	139.564857289	126.870835463	105.819640276	120.655413067	106.314863338	98.9080675967	126.496668794	89.0149022741	109.476714095	135.310698808	102.467797307
101.158761437	110.783385603	153.077514128	139.80712902	121.322355567	130.862038132	139.324894361	133.19385187	136.437415424	122.950631688	187.052919224	97.4173652457	146.225385591	134.607341336	154.096690579	136.917625504	140.194229834	133.161667711	126.63873957	147.810525352	115.822187783	129.774069532	144.763472463	116.919096857	139.407609966	135.886949959	123.336447204
147.98902965	154.663664592	106.49297504	106.182039177	116.298769124	122.282636926	128.046855506	108.716890434	96.5459587082	78.2239256483	97.4173652457	187.052919224	71.7624042112	117.1085749	95.7162526551	113.109807644	107.687563102	104.291797626	140.685762051	123.723236344	111.390796983	95.0966824186	93.7006572363	70.7978385139	92.4882128086	84.39356172	126.724084399
73.500284569	80.3725193784	143.44776951	153.402436187	124.655601569	134.881622399	132.438898096	119.531798647	119.217191103	113.386697847	146.225385591	71.7624042112	187.052919224	134.364843165	154.836473178	126.392662703	125.537275953	138.163274467	101.375707523	140.431185704	109.14363472	118.809556763	140.563191374	122.404427582	148.945468237	143.0795685	94.063475813
116.760394946	121.32357221	133.232128207	134.084884012	124.070309574	142.726132267	142.59529607	117.704745475	119.099980251	115.330891533	134.607341336	117.1085749	134.364843165	187.052919224	140.62089415	146.392690314	128.154730529	150.710009261	137.198443615	143.393508007	123.65745731	122.546585775	141.151423543	118.976081988	132.263931523	145.480365498	133.846977733
98.5462792109	100.904848256	160.927545685	153.201315637	137.559970617	148.644831304	153.3237119	122.232693384	142.980194498	114.277757647	154.096690579	95.7162526551	154.836473178	140.62089415	187.052919224	134.848284931	137.248678506	138.009352343	118.174556198	164.0725812	116.507166509	141.37797488	153.378647703	133.825852614	165.278521836	143.805037013	105.142051542
88.8383300963	99.6598939216	143.10244764	122.969909635	131.391473753	145.035208241	143.566454617	122.368497859	121.541530407	89.4474368053	136.917625504	113.109807644	126.392662703	146.392690314	134.848284931	187.052919224	102.619262091	126.510882094	138.847795626	128.193409577	91.7195699071	141.586067258	135.348206189	103.058542409	145.244897517	126.839759261	129.483953972
137.855998018	131.023662716	128.081905192	150.986998272	111.746599868	129.145644084	134.173199979	120.184845944	148.01680036	139.564857289	140.194229834	107.687563102	125.537275953	128.154730529	137.248678506	102.619262091	187.052919224	148.730346069	130.87017787	159.911292626	160.506569838	106.670138982	145.025408894	109.455354354	130.209172219	150.945189181	120.704647787
115.299682877	111.515374629	117.428921717	141.202689289	107.225413939	124.836266924	125.524026028	105.830246556	139.406381788	126.870835463	133.161667711	104.291797626	138.163274467	150.710009261	138.009352343	126.510882094	148.730346069	187.052919224	138.247555157	146.003358214	147.68918505	122.205822387	165.626633549	110.101146282	133.335061686	172.633013835	129.649909873
