Tissue	skinnotsunexposedsuprapubic
N_samples	196
Chr	8
Gene	ENSG00000120885.15
SNP	rs482530
Gene_list	ENSG00000185201.12	ENSG00000185885.11	ENSG00000142089.11	ENSG00000197766.3	ENSG00000110651.7	ENSG00000125730.12	ENSG00000182326.10	ENSG00000159403.11	ENSG00000111341.5	ENSG00000026025.9	ENSG00000101439.4	ENSG00000120885.15	ENSG00000141753.5	ENSG00000077942.13	ENSG00000142173.10	ENSG00000087086.9	ENSG00000135404.7	ENSG00000149131.11	ENSG00000163453.7	ENSG00000035862.8	ENSG00000034510.4	ENSG00000011465.12	ENSG00000148180.12	ENSG00000113140.6	ENSG00000197956.5	ENSG00000189058.4
Gene expression stats (Y^T * Y): 
187.052919224	154.115457616	168.291362425	101.948886826	75.6492703919	106.002376708	116.83034095	132.144673168	104.42280857	107.385600299	101.158761437	114.793477139	147.98902965	98.5462792109	88.8383300963	137.855998018	141.369405575	141.170165719	88.2860303541	94.3610852869	124.394910568	89.300959979	89.095528953	77.6244926329	126.692663092	121.651510612
154.115457616	187.052919224	162.290750903	84.7198445011	76.2513429209	92.9059025535	99.9141635823	109.421860047	86.4693371903	91.5537514137	86.2467750635	115.777788143	144.038531387	73.4910055603	79.0374862791	111.19332767	124.320879629	115.525194666	82.9708240763	84.8086785475	114.679627615	66.0774489891	73.1650679091	64.3190678325	111.942646392	98.1718656849
168.291362425	162.290750903	187.052919224	110.933638098	92.2504140008	115.107217882	123.02688372	140.789927254	115.410858426	105.598904179	110.783385603	125.707704106	154.663664592	100.904848256	99.6598939216	131.023662716	147.515292626	143.339183006	103.67026452	95.4876199503	126.95220684	95.3558207297	99.3328939962	83.8210053428	129.337596786	120.109879427
101.948886826	84.7198445011	110.933638098	187.052919224	103.01315424	144.787551031	145.327959395	148.325580509	144.60174091	130.204338561	153.077514128	121.272438759	106.49297504	160.927545685	143.10244764	128.081905192	125.15134784	153.723721296	119.54242827	132.210704759	104.399940178	159.52177802	157.112503808	106.301751136	115.006350241	124.08184045
75.6492703919	76.2513429209	92.2504140008	103.01315424	187.052919224	91.7211265644	98.3375303726	105.495567528	86.4476895135	99.581242483	116.362276039	120.664796477	102.238308324	103.190407691	124.653524571	85.5105939809	117.612996486	102.983865952	83.0019035748	107.479994236	75.6784875678	91.773184645	95.8848251224	111.086509131	106.449909363	64.3285008006
106.002376708	92.9059025535	115.107217882	144.787551031	91.7211265644	187.052919224	159.191980877	154.605905108	112.944569153	99.2149855219	121.322355567	116.606769325	116.298769124	137.559970617	131.391473753	111.746599868	123.847618829	142.076903015	106.822653247	108.048859866	95.6019760336	140.915275609	117.316817088	93.2096349117	101.878279183	95.1181133546
116.83034095	99.9141635823	123.02688372	145.327959395	98.3375303726	159.191980877	187.052919224	176.132354964	121.003941305	118.135522729	130.862038132	117.958196106	122.282636926	148.644831304	145.035208241	129.145644084	136.362121017	160.251267509	118.261430875	130.057721501	99.7629121193	156.709566934	116.77634286	110.720985002	113.90206849	117.404177471
132.144673168	109.421860047	140.789927254	148.325580509	105.495567528	154.605905108	176.132354964	187.052919224	121.508257288	120.820659274	139.324894361	126.371171188	128.046855506	153.3237119	143.566454617	134.173199979	145.020346175	168.104185131	118.725859794	127.227330143	105.883353234	154.299022603	123.638527648	112.686956365	120.242991518	122.74996886
104.42280857	86.4693371903	115.410858426	144.60174091	86.4476895135	112.944569153	121.003941305	121.508257288	187.052919224	123.891647145	133.19385187	125.280583784	108.716890434	122.232693384	122.368497859	120.184845944	131.112300877	133.821353818	133.700998474	119.681305694	134.104233163	141.034709374	153.965939918	119.157445343	142.01651004	130.296811386
107.385600299	91.5537514137	105.598904179	130.204338561	99.581242483	99.2149855219	118.135522729	120.820659274	123.891647145	187.052919224	136.437415424	123.922557077	96.5459587082	142.980194498	121.541530407	148.01680036	127.509897329	152.126618087	97.684230096	158.331912937	108.819412041	144.019974638	133.061792031	98.0517343713	124.275757218	126.175187048
101.158761437	86.2467750635	110.783385603	153.077514128	116.362276039	121.322355567	130.862038132	139.324894361	133.19385187	136.437415424	187.052919224	124.731003054	97.4173652457	154.096690579	136.917625504	140.194229834	126.63873957	147.810525352	98.7669654726	144.763472463	103.819793207	139.407609966	145.054702161	97.6852711739	123.336447204	109.982973912
114.793477139	115.777788143	125.707704106	121.272438759	120.664796477	116.606769325	117.958196106	126.371171188	125.280583784	123.922557077	124.731003054	187.052919224	118.934360293	117.900371892	112.415995592	124.795082091	134.677652913	134.418469564	114.93984129	121.325132675	117.438820966	119.626812003	125.360183937	113.527525277	127.924387111	118.7543922
147.98902965	144.038531387	154.663664592	106.49297504	102.238308324	116.298769124	122.282636926	128.046855506	108.716890434	96.5459587082	97.4173652457	118.934360293	187.052919224	95.7162526551	113.109807644	107.687563102	140.685762051	123.723236344	110.864204096	93.7006572363	118.211455381	92.4882128086	91.5556040291	93.4968690682	126.724084399	101.832016965
98.5462792109	73.4910055603	100.904848256	160.927545685	103.190407691	137.559970617	148.644831304	153.3237119	122.232693384	142.980194498	154.096690579	117.900371892	95.7162526551	187.052919224	134.848284931	137.248678506	118.174556198	164.0725812	90.5860502912	153.378647703	80.012708102	165.278521836	144.29196215	94.3692686423	105.142051542	123.336279412
88.8383300963	79.0374862791	99.6598939216	143.10244764	124.653524571	131.391473753	145.035208241	143.566454617	122.368497859	121.541530407	136.917625504	112.415995592	113.109807644	134.848284931	187.052919224	102.619262091	138.847795626	128.193409577	124.742314889	135.348206189	113.6812018	145.244897517	125.249486356	141.998799818	129.483953972	79.1336112065
