Tissue	skinnotsunexposedsuprapubic
N_samples	196
Chr	3
Gene	ENSG00000168028.9
SNP	rs11129828
Gene_list	ENSG00000115268.5	ENSG00000140988.11	ENSG00000130255.8	ENSG00000175390.8	ENSG00000166441.8	ENSG00000144713.8	ENSG00000105640.8	ENSG00000221983.3	ENSG00000124614.9	ENSG00000198755.6	ENSG00000100129.13	ENSG00000168028.9	ENSG00000100316.11	ENSG00000105193.4	ENSG00000105372.2	ENSG00000125743.6	ENSG00000063177.8	ENSG00000243678.7	ENSG00000142541.12	ENSG00000213741.4	ENSG00000162244.6	ENSG00000170889.9	ENSG00000108107.8	ENSG00000229117.4	ENSG00000083845.4	ENSG00000171858.13	ENSG00000149273.10	ENSG00000089157.11	ENSG00000148303.12	ENSG00000104529.13	ENSG00000161016.11	ENSG00000204628.7	ENSG00000197756.5
Gene expression stats (Y^T * Y): 
187.052919224	136.464284893	162.147037154	109.531710036	140.550206211	143.486079334	165.426653759	153.319101933	145.551973087	127.028863984	106.577219482	117.75566548	119.985489397	151.526939734	150.935113063	117.355964045	162.867658999	103.735169298	139.67544397	129.422669526	153.749005249	156.029746501	142.440890151	126.511757402	143.442875465	152.291876713	151.041215407	106.016082976	131.727143874	145.32699515	158.350625968	114.792799748	143.699986045
136.464284893	187.052919224	137.409036727	101.996399476	119.450591179	133.365992307	151.788279303	137.666226945	126.784531863	136.108378237	117.185476738	136.337405881	146.45801739	130.540357712	143.778556748	97.0177571948	150.448487105	112.963580968	135.400069486	120.784940756	147.399553842	148.666583454	139.346557433	110.135147118	152.811302663	121.84709342	150.242570153	152.104004622	146.471331656	119.041092469	147.735915381	142.700286466	120.191410906
162.147037154	137.409036727	187.052919224	95.3058295128	142.242512502	155.151640579	146.870488676	138.459263952	150.840660168	146.85303733	107.698008692	115.656127989	133.257209672	152.461566977	153.880486377	133.030992865	148.697914119	108.532528083	159.786556979	148.787168344	145.354001433	137.92914697	125.973851409	152.25036767	128.98504602	158.389265077	145.196847208	104.770631404	145.736345963	141.178155891	158.463217592	100.44435871	156.119081406
109.531710036	101.996399476	95.3058295128	187.052919224	101.76102962	110.437027068	113.285899923	114.158653231	94.2474898147	108.746382769	116.843079568	119.12227438	97.53303955	117.420720614	106.906808114	83.4209301648	129.751430457	63.621276492	106.154509753	88.2596424368	106.457790012	109.039475635	108.114381189	82.387100284	122.993314701	105.900670523	125.958253115	104.746060667	120.825336162	101.741806894	110.859564797	131.657871592	102.912831017
140.550206211	119.450591179	142.242512502	101.76102962	187.052919224	150.903781783	121.692979116	130.924415045	151.202742898	134.469039684	102.505496298	119.834666127	123.502568269	138.272371828	130.117449199	134.207602986	129.330184808	112.943372356	130.357803537	147.66742339	129.151349171	126.249899488	115.004340918	144.467042962	109.531247521	148.210886189	149.40872789	103.885698304	145.760241442	122.136129067	137.956897012	91.0193297044	145.531500848
143.486079334	133.365992307	155.151640579	110.437027068	150.903781783	187.052919224	132.971421083	139.892340268	153.826699442	159.5257818	121.543295628	124.559231782	145.14743102	153.93386616	136.519631176	135.57595554	141.046393206	115.679942443	156.765530016	146.652014509	153.350953246	130.584457182	118.141983117	150.022011218	128.068374608	164.944022205	157.511801732	118.798018321	165.956805875	131.04816758	159.445094246	124.808555313	163.984613826
165.426653759	151.788279303	146.870488676	113.285899923	121.692979116	132.971421083	187.052919224	151.683442613	129.052621869	118.140696542	105.547925687	128.319178731	122.360336618	151.139620623	153.156286364	99.0866066213	166.310198891	104.142372702	138.71018921	117.907718217	158.194769282	148.618758054	135.359482027	108.922983799	160.829572417	140.790092396	148.96422452	131.878175174	130.93252373	135.747750579	153.55380056	135.894020538	127.958079294
153.319101933	137.666226945	138.459263952	114.158653231	130.924415045	139.892340268	151.683442613	187.052919224	136.133655506	123.909657231	116.559263833	140.485529992	106.846133631	147.06417971	139.010536603	117.030568654	150.779082784	117.099612189	130.174314204	120.173368366	142.600226294	149.763084287	131.317928576	123.250248342	150.821557627	136.611149911	148.526105696	122.845275585	127.805066933	139.412882535	148.910735668	126.473065892	127.039132388
145.551973087	126.784531863	150.840660168	94.2474898147	151.202742898	153.826699442	129.052621869	136.133655506	187.052919224	142.496162807	108.317375622	126.949528508	134.714125165	141.257399985	140.538211902	133.083368758	136.619110168	109.66944019	137.506697343	156.984818714	137.213041607	131.876037142	121.789383619	145.505078268	121.556702276	160.886680508	151.751880176	120.549200989	148.551191364	118.039454933	145.124910558	94.9321580918	149.278245029
127.028863984	136.108378237	146.85303733	108.746382769	134.469039684	159.5257818	118.140696542	123.909657231	142.496162807	187.052919224	132.853744665	130.082598427	153.707506732	128.377293181	124.397650294	121.964778576	130.716350198	101.988582295	152.881279352	145.882267606	139.016146228	133.567057759	114.96216871	150.547341907	120.317190059	142.202491911	150.83437705	123.36814696	159.559020988	107.517254254	143.15552701	114.653824574	140.257243452
106.577219482	117.185476738	107.698008692	116.843079568	102.505496298	121.543295628	105.547925687	116.559263833	108.317375622	132.853744665	187.052919224	117.936628249	115.13870711	104.836511261	114.958366076	91.6254236154	116.024612587	85.9754073091	114.667740401	101.073074886	117.300733247	112.83109066	105.17953553	105.744828006	120.557998313	103.787541402	127.887758473	112.56215358	120.018330691	103.074331205	114.091279499	123.444142941	102.265541717
117.75566548	136.337405881	115.656127989	119.12227438	119.834666127	124.559231782	128.319178731	140.485529992	126.949528508	130.082598427	117.936628249	187.052919224	129.596174717	128.624367421	141.77452499	116.433615957	134.818533005	120.312554201	132.923975154	116.878361977	128.26152999	132.155752336	113.518036551	113.640309567	150.922190358	126.574599591	149.924639356	153.232647103	146.589556769	117.554643907	126.758974457	123.329714662	114.625720278
119.985489397	146.45801739	133.257209672	97.53303955	123.502568269	145.14743102	122.360336618	106.846133631	134.714125165	153.707506732	115.13870711	129.596174717	187.052919224	112.355990205	128.746803803	105.479119421	132.000795612	89.5114457078	150.831807457	132.717706196	140.8482337	128.038928214	113.838107971	131.871789983	128.645278083	132.026776312	144.368270808	139.622476067	161.436687745	105.254268924	137.243908479	123.867418841	134.185494525
151.526939734	130.540357712	152.461566977	117.420720614	138.272371828	153.93386616	151.139620623	147.06417971	141.257399985	128.377293181	104.836511261	128.624367421	112.355990205	187.052919224	145.271245116	129.159236596	147.959273163	122.490313055	151.805051532	124.976635572	146.32438093	128.513909444	121.246426556	131.47691681	135.644932626	160.598330472	150.816975174	109.072783928	144.189253547	152.709763316	156.934614122	122.834894518	149.144369839
150.935113063	143.778556748	153.880486377	106.906808114	130.117449199	136.519631176	153.156286364	139.010536603	140.538211902	124.397650294	114.958366076	141.77452499	128.746803803	145.271245116	187.052919224	116.334917518	153.249936708	108.44082136	146.482461657	134.498664318	138.675814748	138.357873231	118.91865444	119.551099242	155.689313226	145.070925755	145.071451892	139.705690651	140.938485572	137.018269137	142.61774058	111.317068894	135.841140871
117.355964045	97.0177571948	133.030992865	83.4209301648	134.207602986	135.57595554	99.0866066213	117.030568654	133.083368758	121.964778576	91.6254236154	116.433615957	105.479119421	129.159236596	116.334917518	187.052919224	114.869025659	114.852542661	125.518133517	134.788198713	110.229458512	100.332672746	86.2737658383	133.756436216	92.6923595876	141.460381609	120.783073827	82.7084490179	126.294874278	117.226883123	120.137080866	74.8493834568	132.861094879
162.867658999	150.448487105	148.697914119	129.751430457	129.330184808	141.046393206	166.310198891	150.779082784	136.619110168	130.716350198	116.024612587	134.818533005	132.000795612	147.959273163	153.249936708	114.869025659	187.052919224	94.6925284591	141.201276183	133.555068433	156.656883279	148.979493851	139.704832282	112.621679668	164.662078228	146.416953272	155.161749697	137.214851935	143.798264595	139.000212241	158.78895752	137.585891454	137.004780229
